"NetC","Provincia di Lecce","","","","","","","","","",""
"Stat","Galatina","","","","","","","","","",""
,SO2,NO2,NOX,CO,O3,PM2.5
14/10/2011 14.00,"2,5",9,"11,1","0,1","59,4","8,9"
14/10/2011 15.00,"3,4","10,9","13,2","0,2","62,7","8,9"
14/10/2011 16.00,"2,2","10,9","12,8","0,1","66,4","8,9"
14/10/2011 17.00,"2,1",12,"14,4","0,2","67,2","8,9"
14/10/2011 18.00,"2,1","14,3","16,7","0,2","64,3","8,9"
14/10/2011 19.00,"2,1","15,8","18,3","0,2","55,8","8,9"
14/10/2011 20.00,2,"12,4","14,2","0,2","54,4","8,9"
14/10/2011 21.00,2,10,"11,6","0,1","53,9","8,9"
14/10/2011 22.00,2,"9,1","10,9","0,1","55,2","8,9"
14/10/2011 23.00,2,"8,8","10,7","0,1","55,4","8,9"
15/10/2011 0.00,"2,4","9,3",11,"0,1","55,3","8,9"
15/10/2011 1.00,"2,5",9,"10,5","0,1","54,3","2,8"
15/10/2011 2.00,"2,7",,,"0,1","53,9","2,8"
15/10/2011 3.00,3,"9,7","12,2",,"54,6","2,8"
15/10/2011 4.00,,"9,9","11,7","0,1","50,8","2,8"
15/10/2011 5.00,3,"10,5","12,4","0,1",,"2,8"
15/10/2011 6.00,"2,2","12,7","15,9","0,1","42,2","2,8"
15/10/2011 7.00,"2,1","13,6","16,1","0,1","39,4","2,8"
15/10/2011 8.00,2,16,"19,8","0,2",37,"2,8"
15/10/2011 9.00,"2,1","14,3","17,8","0,2",40,"2,8"
15/10/2011 10.00,"2,2","13,8","17,2","0,2","46,4","2,8"
15/10/2011 11.00,"2,6","12,9","16,5","0,2","50,8","2,8"
15/10/2011 12.00,"2,9","12,2","15,1","0,2","55,7","2,8"
15/10/2011 13.00,3,"12,3","15,5","0,2","56,8","2,8"
15/10/2011 14.00,"3,1","10,4","12,4","0,1","60,3","2,8"
15/10/2011 15.00,"2,8",11,"13,2","0,2","60,6","2,8"
15/10/2011 16.00,"2,9","10,9","13,1","0,1","60,9","2,8"
15/10/2011 17.00,"2,7","12,4","14,6","0,2","59,2","2,8"
15/10/2011 18.00,"3,1","12,7","14,9","0,2","58,7","2,8"
15/10/2011 19.00,"3,5",13,"15,3","0,2","57,8","2,8"
15/10/2011 20.00,"3,3","13,3","15,7","0,2","55,6","2,8"
15/10/2011 21.00,"3,7","12,7","14,7","0,2",56,"2,8"
15/10/2011 22.00,"4,3","10,9","12,6","0,1","64,3","2,8"
15/10/2011 23.00,"4,5",11,"12,8","0,1","64,4","2,8"
16/10/2011 0.00,"4,1","10,6","12,2","0,1","64,9","2,8"
16/10/2011 1.00,"4,4","10,9","12,6","0,1","63,1","8,7"
16/10/2011 2.00,"4,3","9,8","11,3","0,1","63,6","8,7"
16/10/2011 3.00,4,"9,6","10,7","0,2","62,7","8,7"
16/10/2011 4.00,"3,5","10,3","11,8","0,2","61,4","8,7"
16/10/2011 5.00,"3,3","9,5","10,9","0,1","64,3","8,7"
16/10/2011 6.00,"3,5","9,9","11,2","0,1","63,7","8,7"
16/10/2011 7.00,"3,7","9,6","11,4","0,1","67,6","8,7"
16/10/2011 8.00,"3,5","9,6","11,4","0,1","68,4","8,7"
16/10/2011 9.00,"4,1","10,7","12,8","0,1","68,3","8,7"
16/10/2011 10.00,"3,8","10,2","12,5","0,1","73,3","8,7"
16/10/2011 11.00,"3,6","10,5","12,8","0,2","80,2","8,7"
16/10/2011 12.00,"3,3","11,3","13,4","0,2","83,1","8,7"
16/10/2011 13.00,"3,2","11,2",13,"0,2","85,6","8,7"
16/10/2011 14.00,"2,8","10,2","12,1","0,2","87,2","8,7"
16/10/2011 15.00,"2,5","9,5","11,5","0,1","85,2","8,7"
16/10/2011 16.00,"3,6","9,6","11,4","0,1","81,2","8,7"
16/10/2011 17.00,"3,5","11,3",13,"0,2","77,9","8,7"
16/10/2011 18.00,"3,1","12,1","13,9","0,2","74,3","8,7"
16/10/2011 19.00,"3,1","12,3",14,"0,2","71,3","8,7"
16/10/2011 20.00,"3,1","11,7","13,5","0,2","69,2","8,7"
16/10/2011 21.00,"2,8","10,6","12,2","0,1",68,"8,7"
16/10/2011 22.00,"2,2","10,3","11,8","0,1","66,6","8,7"
16/10/2011 23.00,"1,9","9,9","11,5","0,1","64,8","8,7"
17/10/2011 0.00,"1,8","9,6","11,1","0,1","63,4","8,7"
17/10/2011 1.00,"1,8","9,5","10,9","0,1",61,"9,6"
17/10/2011 2.00,"1,9",,,"0,1","58,5","9,6"
17/10/2011 3.00,"1,8","9,9","11,6",,"54,4","9,6"
17/10/2011 4.00,,"9,8","11,4","0,1","54,3","9,6"
17/10/2011 5.00,"1,9","10,7","12,5","0,1",,"9,6"
17/10/2011 6.00,2,"13,5","16,6","0,2","52,1","9,6"
17/10/2011 7.00,"1,8","12,7","15,1","0,2","52,4","9,6"
17/10/2011 8.00,"1,9",14,"17,7","0,2",53,"9,6"
17/10/2011 9.00,"2,6","13,7","16,9","0,3",54,"9,6"
17/10/2011 10.00,"3,9","14,5","17,8","0,3","56,3","9,6"
17/10/2011 11.00,"7,7","14,6","17,5","0,2","63,3","9,6"
17/10/2011 12.00,9,"14,3","17,7","0,2","68,4","9,6"
17/10/2011 13.00,"9,1","15,9","19,6","0,2",70,"9,6"
17/10/2011 14.00,"7,1","14,9","17,1","0,2","70,9","9,6"
17/10/2011 15.00,"5,2","14,9","17,4","0,2","69,9","9,6"
17/10/2011 16.00,"4,4","17,1","19,8","0,2","67,9","9,6"
17/10/2011 17.00,"4,6","19,2","21,7","0,2",65,"9,6"
17/10/2011 18.00,"3,7","32,2","35,3","0,3","46,8","9,6"
17/10/2011 19.00,"3,5","36,3","39,2","0,3","44,9","9,6"
17/10/2011 20.00,"4,3","37,8","40,3","0,3","39,6","9,6"
17/10/2011 21.00,"3,6","27,2","29,2","0,3",49,"9,6"
17/10/2011 22.00,"2,8","22,4","24,4","0,2","47,4","9,6"
17/10/2011 23.00,"2,9","17,1","18,8","0,2","57,4","9,6"
18/10/2011 0.00,2,"20,3","21,8","0,2","49,3","9,6"
18/10/2011 1.00,"1,7","19,7","21,6","0,2",51,"29,4"
18/10/2011 2.00,"2,1","18,2","19,9","0,2","51,5","29,4"
18/10/2011 3.00,"2,5","16,6","18,2","0,2","54,2","29,4"
18/10/2011 4.00,"1,7","23,4","25,1","0,2","38,6","29,4"
18/10/2011 5.00,"1,4","26,3","28,6","0,2","32,1","29,4"
18/10/2011 6.00,"1,4","31,6","35,1","0,2","23,1","29,4"
18/10/2011 7.00,"1,8","43,2","63,7","0,3","10,6","29,4"
18/10/2011 8.00,"3,3","45,3","71,3","0,5","23,8","29,4"
18/10/2011 9.00,"5,1",33,"44,3","0,4",42,"29,4"
18/10/2011 10.00,"6,2","22,2","26,1","0,2","63,7","29,4"
18/10/2011 11.00,"6,7","14,4",17,"0,2","76,5","29,4"
18/10/2011 12.00,"6,7","16,6","18,9","0,2","79,4","29,4"
18/10/2011 13.00,"5,7","17,6","19,8","0,2","81,4","29,4"
18/10/2011 14.00,"4,6","15,2","17,1","0,2","84,6","29,4"
18/10/2011 15.00,"4,3","16,4","18,5","0,2","83,6","29,4"
18/10/2011 16.00,"4,2","21,9","24,4","0,2","74,6","29,4"
18/10/2011 17.00,"2,8","22,8","24,8","0,2","66,2","29,4"
18/10/2011 18.00,"2,6","37,8","40,1","0,3","41,5","29,4"
18/10/2011 19.00,"2,6","36,4","38,6","0,4","37,1","29,4"
18/10/2011 20.00,2,"50,2","56,8","0,4","15,6","29,4"
18/10/2011 21.00,"1,7","41,3","44,3","0,4","18,3","29,4"
18/10/2011 22.00,"1,4","42,8","48,6","0,5","7,8","29,4"
18/10/2011 23.00,"0,9","36,4",42,"0,5","7,8","29,4"
19/10/2011 0.00,"1,3","33,5","38,4","0,5","8,9","29,4"
19/10/2011 1.00,"1,7","27,5","31,7","0,5","12,2",
19/10/2011 2.00,"1,6",,,"0,5","15,3",
19/10/2011 3.00,"1,8","22,4","25,8",,"18,1",
19/10/2011 4.00,,"22,1","24,9","0,6","19,5",
19/10/2011 5.00,"1,7","26,1","29,7","0,6",,
19/10/2011 6.00,2,"39,8","52,8","0,6","8,2",
19/10/2011 7.00,2,"37,2","50,4","0,6","10,5",
19/10/2011 8.00,"2,6","40,7","65,2","0,5","20,5",
19/10/2011 9.00,"2,9","23,6","29,3","0,3","51,3",
19/10/2011 10.00,"2,9","16,4","19,2","0,2",80,
19/10/2011 11.00,"2,5","12,5",14,"0,2","93,5",
19/10/2011 12.00,"2,2","11,7","14,3","0,2","93,8",
19/10/2011 13.00,"2,5","13,3","16,1","0,2","93,2",
19/10/2011 14.00,"2,3","10,7","12,1","0,2","95,3",
19/10/2011 15.00,"2,9","10,2","11,4","0,2","97,4",
19/10/2011 16.00,"1,4","9,7","10,7","0,2","97,3",
19/10/2011 17.00,"2,2","10,4","11,6","0,2","93,4",
19/10/2011 18.00,"2,1",13,"14,2","0,2","77,3",
19/10/2011 19.00,2,24,"25,4","0,3","55,1",
19/10/2011 20.00,"2,1","21,4","22,7","0,3","49,6",
19/10/2011 21.00,"1,8","30,9","33,9","0,4","26,6",
19/10/2011 22.00,"1,5","24,9","27,2","0,4","22,7",
19/10/2011 23.00,"1,5","21,9","24,7","0,4",22,
20/10/2011 0.00,"1,4","18,1","20,3","0,4",24,
20/10/2011 1.00,"1,4","16,6",19,"0,4","23,1","43,1"
20/10/2011 2.00,"1,8","14,9","17,7","0,4","20,9","43,1"
20/10/2011 3.00,"2,1","14,1","16,7","0,4","19,7","43,1"
20/10/2011 4.00,"2,1",14,"16,8","0,4","21,8","43,1"
20/10/2011 5.00,"1,7","15,5","17,9","0,3",20,"43,1"
20/10/2011 6.00,"2,4","28,9","33,7","0,3","10,6","43,1"
20/10/2011 7.00,"1,5","31,4","45,6","0,4","9,3","43,1"
20/10/2011 8.00,"1,9","36,1","58,8","0,5","15,5","43,1"
20/10/2011 9.00,"1,7","24,4","31,3","0,3","51,8","43,1"
20/10/2011 10.00,"2,1","12,9","14,3","0,2",84,"43,1"
20/10/2011 11.00,"2,4",9,"9,9","0,2","89,2","43,1"
20/10/2011 12.00,3,"7,6","8,5","0,2","94,5","43,1"
20/10/2011 13.00,"2,9","7,9",9,"0,2","94,2","43,1"
20/10/2011 14.00,"2,4","7,6","8,8","0,2","91,7","43,1"
20/10/2011 15.00,"2,2","7,1","8,3","0,1",93,"43,1"
20/10/2011 16.00,"2,9","8,1","9,2","0,2","91,7","43,1"
20/10/2011 17.00,"2,2","8,8","10,2","0,2","87,8","43,1"
20/10/2011 18.00,"1,6","9,3","10,6","0,2","75,3","43,1"
20/10/2011 19.00,"1,7","15,4","16,6","0,2","55,3","43,1"
20/10/2011 20.00,"1,9","19,5","20,8","0,3","42,3","43,1"
20/10/2011 21.00,"1,6","14,1","15,4","0,3","39,1","43,1"
20/10/2011 22.00,"1,4","12,2","13,7","0,2","37,1","43,1"
20/10/2011 23.00,"1,5","10,3","11,6","0,2","39,7","43,1"
21/10/2011 0.00,"1,6","9,5","10,7","0,2","45,8","43,1"
21/10/2011 1.00,"1,5","7,9",9,"0,2","42,2","14,3"
21/10/2011 2.00,"1,5",,,"0,2","35,5","14,3"
21/10/2011 3.00,"1,5","8,8","10,9",,39,"14,3"
21/10/2011 4.00,,"9,1","11,1","0,1","37,5","14,3"
21/10/2011 5.00,"2,3","10,1","11,5","0,1",,"14,3"
21/10/2011 6.00,"2,4","14,3","17,3","0,2","31,4","14,3"
21/10/2011 7.00,"1,9","22,3","29,8","0,2","17,9","14,3"
21/10/2011 8.00,2,"18,6","25,3","0,2","31,6","14,3"
21/10/2011 9.00,"2,1",11,"13,7","0,2","55,9","14,3"
21/10/2011 10.00,"1,9","7,7","9,2","0,1","69,3","14,3"
21/10/2011 11.00,"2,5","8,2","9,5","0,2","71,8","14,3"
21/10/2011 12.00,"2,5","6,8",8,"0,1","76,1","14,3"
21/10/2011 13.00,"2,6","7,9",9,"0,2","75,4","14,3"
21/10/2011 14.00,"2,2","6,6",8,"0,1","75,3","14,3"
21/10/2011 15.00,"2,1","5,7",7,"0,1","77,1","14,3"
21/10/2011 16.00,"2,8","6,4","7,8","0,2","81,9","14,3"
21/10/2011 17.00,"2,5","7,8","8,8","0,2","77,3","14,3"
21/10/2011 18.00,"2,4","12,9",14,"0,2","62,2","14,3"
21/10/2011 19.00,"2,4","20,8","23,2","0,2","46,4","14,3"
21/10/2011 20.00,2,"13,8","15,5","0,2","59,7","14,3"
21/10/2011 21.00,"2,3","12,9","14,5","0,2","55,1","14,3"
21/10/2011 22.00,"1,7","16,9","18,6","0,3",50,"14,3"
21/10/2011 23.00,"1,6","15,6","17,4","0,2","47,3","14,3"
22/10/2011 0.00,2,"11,6","13,2","0,2","55,1","14,3"
22/10/2011 1.00,"2,1","9,5","11,2","0,2","52,9","8,7"
22/10/2011 2.00,"1,7","9,8","11,3","0,2","49,6","8,7"
22/10/2011 3.00,"1,5","10,2","11,6","0,2","45,4","8,7"
22/10/2011 4.00,"1,5","9,8","11,4","0,2","44,6","8,7"
22/10/2011 5.00,"1,7","11,9","13,7","0,2","38,2","8,7"
22/10/2011 6.00,"1,9","21,7","25,6","0,3","30,6","8,7"
22/10/2011 7.00,"2,5","30,4","42,9","0,3","15,3","8,7"
22/10/2011 8.00,"2,6","29,8","48,7","0,3","21,9","8,7"
22/10/2011 9.00,"2,5","22,3","30,2","0,3","40,3","8,7"
22/10/2011 10.00,"2,1","18,8","23,6","0,2",54,"8,7"
22/10/2011 11.00,"2,4","13,5","16,8","0,2",65,"8,7"
22/10/2011 12.00,"2,2","14,7","18,3","0,2","63,2","8,7"
22/10/2011 13.00,"2,7",15,"18,1","0,2",67,"8,7"
22/10/2011 14.00,"2,3","10,9","12,7","0,2","71,2","8,7"
22/10/2011 15.00,"2,4","11,9","13,6","0,2",73,"8,7"
22/10/2011 16.00,"2,2","12,3","14,2","0,2","68,1","8,7"
22/10/2011 17.00,"2,7","12,2","13,9","0,2","66,4","8,7"
22/10/2011 18.00,"1,8","14,4","16,4","0,2","59,1","8,7"
22/10/2011 19.00,"1,9","15,2","17,1","0,2","58,3","8,7"
22/10/2011 20.00,"1,5","15,5","17,4","0,2","54,7","8,7"
22/10/2011 21.00,"1,5","16,5","18,3","0,2","50,3","8,7"
22/10/2011 22.00,"1,3","16,9","18,7","0,2","47,8","8,7"
22/10/2011 23.00,"1,6","12,9","14,7","0,2","54,7","8,7"
23/10/2011 0.00,"1,5","11,6","13,1","0,2","54,8","8,7"
23/10/2011 1.00,"1,4",10,"11,3","0,2","54,9","7,6"
23/10/2011 2.00,"1,8",,,"0,2","48,8","7,6"
23/10/2011 3.00,"1,7","10,2","12,3",,"40,9","7,6"
23/10/2011 4.00,"1,8","9,8","11,8","0,2","35,3","7,6"
23/10/2011 5.00,"1,7","10,7","12,8","0,2",,"7,6"
23/10/2011 6.00,"1,6","14,9","17,2","0,2","28,6","7,6"
23/10/2011 7.00,"1,6","16,4","19,9","0,3","24,3","7,6"
23/10/2011 8.00,"1,8","17,8","24,5","0,3","29,3","7,6"
23/10/2011 9.00,"2,3","15,4","19,4","0,2","48,9","7,6"
23/10/2011 10.00,"2,1","13,4","15,5","0,2","64,1","7,6"
23/10/2011 11.00,2,"13,3","16,2","0,2",71,"7,6"
23/10/2011 12.00,"2,2","12,5","15,2","0,2","78,3","7,6"
23/10/2011 13.00,"2,2","8,6","10,1","0,1","87,7","7,6"
23/10/2011 14.00,"2,5","9,3","10,6","0,2",78,"7,6"
23/10/2011 15.00,"2,1","13,3","14,8","0,2","65,9","7,6"
23/10/2011 16.00,"2,1","15,9",18,"0,2","55,6","7,6"
23/10/2011 17.00,"2,4","12,5","13,9","0,2","50,9","7,6"
23/10/2011 18.00,"2,1","14,9","16,7","0,2","42,4","7,6"
23/10/2011 19.00,"2,1",15,"16,6","0,2","42,6","7,6"
23/10/2011 20.00,"2,4","17,7","19,8","0,2","32,4","7,6"
23/10/2011 21.00,"2,4",16,18,"0,2","35,4","7,6"
23/10/2011 22.00,"2,3","15,6","17,3","0,2","32,8","7,6"
23/10/2011 23.00,"2,5","14,8","16,6","0,2","30,6","7,6"
24/10/2011 0.00,"2,5",10,"11,8","0,2","48,4","7,6"
24/10/2011 1.00,"2,3",10,"11,4","0,2","46,4","9,3"
24/10/2011 2.00,"2,7","12,3","14,2","0,2","29,3","9,3"
24/10/2011 3.00,"2,3","12,7","14,9","0,2",27,"9,3"
24/10/2011 4.00,"2,5","12,5","14,8","0,2","27,2","9,3"
24/10/2011 5.00,"2,4",17,"19,6","0,2","29,4","9,3"
24/10/2011 6.00,"2,7","34,2","41,8","0,3",17,"9,3"
24/10/2011 7.00,"3,3","48,3","78,5","0,4","5,7","9,3"
24/10/2011 8.00,"3,2",44,"76,1","0,4","11,1","9,3"
24/10/2011 9.00,3,"35,1","53,4","0,3","25,4","9,3"
24/10/2011 10.00,"2,4","21,8","27,2","0,2","56,1","9,3"
24/10/2011 11.00,3,"20,9","23,8","0,2","64,7","9,3"
24/10/2011 12.00,2,"15,3","17,9","0,2","65,7","9,3"
24/10/2011 13.00,"2,3","12,4",14,"0,2","66,1","9,3"
24/10/2011 14.00,"2,6","12,5","14,2","0,2",64,"9,3"
24/10/2011 15.00,"2,5","12,1","14,5","0,2","68,3","9,3"
24/10/2011 16.00,"2,4","14,5","17,3","0,2",67,"9,3"
24/10/2011 17.00,"2,5","9,2","10,3","0,2","68,1","9,3"
24/10/2011 18.00,"2,2","16,8","18,4","0,2","48,6","9,3"
24/10/2011 19.00,"1,9","18,9","21,1","0,2","37,2","9,3"
24/10/2011 20.00,"2,5","21,9","24,3","0,2","31,9","9,3"
24/10/2011 21.00,"2,4","18,3","20,3","0,2","26,7","9,3"
24/10/2011 22.00,"2,4","18,5","21,8","0,2","20,7","9,3"
24/10/2011 23.00,"2,6","13,4","15,9","0,2","28,2","9,3"
25/10/2011 0.00,"2,4","11,7","13,8","0,2","28,3","9,3"
25/10/2011 1.00,"2,7","9,3","11,5","0,2","34,3","10,6"
25/10/2011 2.00,"2,4",,,"0,2","39,8","10,6"
25/10/2011 3.00,"2,4","8,9","11,1",,"45,4","10,6"
25/10/2011 4.00,,"12,2",14,"0,1","45,6","10,6"
25/10/2011 5.00,3,"12,5","13,8","0,1",,"10,6"
25/10/2011 6.00,"2,8","16,1",18,"0,2","46,9","10,6"
25/10/2011 7.00,"2,6","19,4","21,3","0,2","45,2","10,6"
25/10/2011 8.00,"2,4","20,1","24,2","0,2","42,5","10,6"
25/10/2011 9.00,"1,9","15,4","17,6","0,2","55,1","10,6"
25/10/2011 10.00,"1,8",14,"16,2","0,2","59,9","10,6"
25/10/2011 11.00,"2,4","10,4","12,2","0,1","63,8","10,6"
25/10/2011 12.00,"2,6","9,6","11,1","0,1","66,1","10,6"
25/10/2011 13.00,"2,7",10,"11,9","0,2","65,8","10,6"
25/10/2011 14.00,2,"6,6","7,8","0,2","71,2","10,6"
25/10/2011 15.00,"2,4","7,5",9,"0,1","73,4","10,6"
25/10/2011 16.00,"2,5","8,5",10,"0,1","71,4","10,6"
25/10/2011 17.00,"2,4","11,1","12,7","0,2",65,"10,6"
25/10/2011 18.00,"2,4","20,5",22,"0,2",45,"10,6"
25/10/2011 19.00,"2,1","19,9","21,5","0,3","38,4","10,6"
25/10/2011 20.00,"1,8",22,"24,6","0,3","25,8","10,6"
25/10/2011 21.00,"2,2","23,5","26,2","0,3","18,6","10,6"
25/10/2011 22.00,"2,1","16,6","19,2","0,3","17,4","10,6"
25/10/2011 23.00,"2,4","15,3","18,7","0,3","17,4","10,6"
26/10/2011 0.00,"2,4","13,3","16,6","0,3","17,6","10,6"
26/10/2011 1.00,"2,3","13,1","16,5","0,3","18,4","24,2"
26/10/2011 2.00,"2,1","11,8","15,2","0,3","17,7","24,2"
26/10/2011 3.00,"2,1","11,7",15,"0,3","17,3","24,2"
26/10/2011 4.00,"2,5","11,9","15,4","0,3","15,7","24,2"
26/10/2011 5.00,"2,5","13,6","17,4","0,3","13,7","24,2"
26/10/2011 6.00,"2,6","21,8","31,8","0,3","9,8","24,2"
26/10/2011 7.00,"3,2","27,7","66,7","0,3","7,4","24,2"
26/10/2011 8.00,3,"29,8","67,8","0,4","8,1","24,2"
26/10/2011 9.00,"2,6","21,6",33,"0,3","39,5","24,2"
26/10/2011 10.00,"2,5","13,5","15,7","0,2",63,"24,2"
26/10/2011 11.00,"2,1","10,2","11,6","0,1","68,3","24,2"
26/10/2011 12.00,"2,2","10,4","12,9","0,1","68,9","24,2"
26/10/2011 13.00,"2,5","10,2","12,8","0,2","69,8","24,2"
26/10/2011 14.00,"2,8","9,8","11,3","0,2","70,2","24,2"
26/10/2011 15.00,"2,4","10,7","12,2","0,2","67,4","24,2"
26/10/2011 16.00,"1,5","7,6","8,6","0,2","65,4","24,2"
26/10/2011 17.00,"2,2","9,2","10,4","0,2","60,9","24,2"
26/10/2011 18.00,"1,7","9,8","10,6","0,2",56,"24,2"
26/10/2011 19.00,"1,6",15,"16,1","0,2","43,9","24,2"
26/10/2011 20.00,"1,5","13,4","14,8","0,2","46,6","24,2"
26/10/2011 21.00,"1,7","12,8","14,2","0,2","41,1","24,2"
26/10/2011 22.00,"1,6","14,2","16,3","0,3","31,7","24,2"
26/10/2011 23.00,"1,7","10,9","12,4","0,2","35,8","24,2"
27/10/2011 0.00,"1,9","11,2","12,8","0,2","34,3","24,2"
27/10/2011 1.00,"2,1",11,"12,8","0,2",33,"15,5"
27/10/2011 2.00,"1,9",,,"0,2","39,2","15,5"
27/10/2011 3.00,"2,1","8,9","10,9",,"49,3","15,5"
27/10/2011 4.00,,"8,4","9,8","0,2","52,6","15,5"
27/10/2011 5.00,"1,7","7,9","8,9","0,2",,"15,5"
27/10/2011 6.00,"2,1","16,3","23,5","0,2","42,1","15,5"
27/10/2011 7.00,"1,9","24,9","33,6","0,2","34,1","15,5"
27/10/2011 8.00,"1,8","14,5","18,3","0,2","49,3","15,5"
27/10/2011 9.00,"1,7","13,4","17,1","0,2",57,"15,5"
27/10/2011 10.00,"1,5","9,5","12,4","0,2","66,4","15,5"
27/10/2011 11.00,"2,1","7,7","9,3","0,2","72,3","15,5"
27/10/2011 12.00,"2,2","8,5","11,3","0,1","70,5","15,5"
27/10/2011 13.00,2,"8,5","11,2","0,2","72,3","15,5"
27/10/2011 14.00,"2,2","6,4","7,8","0,1","75,2","15,5"
27/10/2011 15.00,"2,2","6,1","7,3","0,2","75,4","15,5"
27/10/2011 16.00,"1,7","8,5","9,6","0,2","72,4","15,5"
27/10/2011 17.00,"1,3","9,4","10,5","0,2","68,4","15,5"
27/10/2011 18.00,"1,5","13,8",15,"0,2","55,6","15,5"
27/10/2011 19.00,"1,4","19,2","20,4","0,2",41,"15,5"
27/10/2011 20.00,"1,6","29,9","32,5","0,3","20,4","15,5"
27/10/2011 21.00,2,"29,5","35,1","0,3","12,4","15,5"
27/10/2011 22.00,2,"20,3","23,3","0,3","21,4","15,5"
27/10/2011 23.00,2,"15,9","18,8","0,3","23,4","15,5"
28/10/2011 0.00,"1,8","15,8","18,8","0,3","18,1","15,5"
28/10/2011 1.00,"1,5","14,2","17,3","0,3","18,8",38
28/10/2011 2.00,"1,3","14,8","17,9","0,4","13,2",38
28/10/2011 3.00,"1,4","15,6","19,4","0,4","7,4",38
28/10/2011 4.00,"1,4","17,8","22,4","0,4","5,1",38
28/10/2011 5.00,"1,6","18,6","25,4","0,4","4,2",38
28/10/2011 6.00,"2,7","19,7","46,3","0,5","3,3",38
28/10/2011 7.00,"2,7","26,4","75,8","0,5","3,7",38
28/10/2011 8.00,"2,8",26,"89,7","0,6","4,2",38
28/10/2011 9.00,"2,2","32,5","76,5","0,5","10,1",38
28/10/2011 10.00,"1,2","25,1","36,2","0,3","45,8",38
28/10/2011 11.00,"1,6",12,"14,5","0,2","73,8",38
28/10/2011 12.00,"2,5","12,9","15,1","0,2","80,8",38
28/10/2011 13.00,"2,1","11,4","13,9","0,2","88,7",38
28/10/2011 14.00,"2,4","11,6","13,4","0,2","89,7",38
28/10/2011 15.00,"2,7","13,5","15,2","0,2",88,38
28/10/2011 16.00,"2,2","13,3","14,8","0,2",75,38
28/10/2011 17.00,"1,9","20,7","22,6","0,3","59,6",38
28/10/2011 18.00,"1,9","45,1",49,"0,4","23,5",38
28/10/2011 19.00,"1,6",55,"67,8","0,5","5,6",38
28/10/2011 20.00,"2,5",49,"62,7","0,5","3,6",38
28/10/2011 21.00,"2,5","40,7","76,8","0,5",3,38
28/10/2011 22.00,"2,7","35,5","79,5","0,5","3,3",38
28/10/2011 23.00,"2,1","32,1","54,4","0,5","3,6",38
29/10/2011 0.00,"1,5",28,"34,4","0,3","24,4",38
29/10/2011 1.00,"1,5","27,8","35,8","0,4","9,3","21,4"
29/10/2011 2.00,"1,4",,,"0,4","5,8","21,4"
29/10/2011 3.00,"1,3","17,8",23,,29,"21,4"
29/10/2011 4.00,,"13,3","15,1","0,2","37,3","21,4"
29/10/2011 5.00,"1,8","15,6",18,"0,2",,"21,4"
29/10/2011 6.00,"1,5","21,7","32,2","0,3","8,5","21,4"
29/10/2011 7.00,"1,7","32,1","56,1","0,4","6,1","21,4"
29/10/2011 8.00,"2,3","36,3","64,4","0,5","18,5","21,4"
29/10/2011 9.00,"2,3","27,2","36,7","0,3",39,"21,4"
29/10/2011 10.00,"2,8","17,2","20,5","0,2","65,7","21,4"
29/10/2011 11.00,"3,4",15,"17,6","0,2","70,3","21,4"
29/10/2011 12.00,"1,8","12,6","15,3","0,2","72,7","21,4"
29/10/2011 13.00,2,"12,7","15,8","0,2","72,5","21,4"
29/10/2011 14.00,"2,4","9,7","11,1","0,2","75,4","21,4"
29/10/2011 15.00,"2,5","9,8","11,5","0,2","75,4","21,4"
29/10/2011 16.00,"2,2",12,"13,6","0,2","71,2","21,4"
29/10/2011 17.00,"1,6","15,2","17,1","0,2","64,4","21,4"
29/10/2011 18.00,"2,1","21,7","23,5","0,3","56,5","21,4"
29/10/2011 19.00,"2,1","24,1","26,2","0,3","49,2","21,4"
29/10/2011 20.00,"2,3","29,3","32,2","0,3","33,6","21,4"
29/10/2011 21.00,"2,1","24,8","27,2","0,3","29,4","21,4"
29/10/2011 22.00,"1,7","20,1","22,6","0,2","26,5","21,4"
29/10/2011 23.00,"2,1","16,3","18,6","0,2","33,9","21,4"
30/10/2011 0.00,"2,1","18,3",22,"0,2","18,1","21,4"
30/10/2011 1.00,2,"23,2","27,1","0,3","14,8","21,1"
30/10/2011 2.00,"1,8",22,"27,1","0,3","5,3","21,1"
30/10/2011 3.00,"1,6","18,4","24,6","0,3","4,5","21,1"
30/10/2011 4.00,"1,7","16,3","23,1","0,2","7,2","21,1"
30/10/2011 5.00,"1,4","14,2","19,7","0,2","5,3","21,1"
30/10/2011 6.00,"1,6","14,9","21,6","0,2","3,9","21,1"
30/10/2011 7.00,2,"13,9","22,4","0,2","4,6","21,1"
30/10/2011 8.00,"2,1","13,4","22,3","0,2","10,9","21,1"
30/10/2011 9.00,2,"16,9","23,9","0,3",32,"21,1"
30/10/2011 10.00,"2,3",17,"19,5","0,2","72,5","21,1"
30/10/2011 11.00,"2,7","15,6","17,6","0,2","80,1","21,1"
30/10/2011 12.00,"2,8","13,1","14,6","0,2","87,3","21,1"
30/10/2011 13.00,"3,5","11,4","13,1","0,2","86,2","21,1"
30/10/2011 14.00,"2,1","9,4","10,6","0,2",87,"21,1"
30/10/2011 15.00,"2,6","8,2","9,4","0,1","87,9","21,1"
30/10/2011 16.00,"2,2","8,4","9,6","0,1","81,7","21,1"
30/10/2011 17.00,"2,4","7,7","8,6","0,2","71,3","21,1"
