"NetC","Regione-Provincia Lecce","","","","","","","","",""
"Stat","S. Barbara","","","","","","","","",""
,SO2,NO2,NOX,O3,PM10
18/11/2012 12.00,"1,12091808","15,09035102","21,82678016","41,47359615","14,6"
18/11/2012 13.00,"0,94220372","6,23368022","10,2668511","54,96793575","14,6"
18/11/2012 14.00,"0,83058797","4,46208411","7,85188421","61,2157371","14,6"
18/11/2012 15.00,"0,89815745","3,39912683","6,44726018","61,0468005","14,6"
18/11/2012 16.00,,"5,44716946","8,67675925","56,2315488","14,6"
18/11/2012 17.00,"0,91371145","4,61004232","7,71051475","57,6127272","14,6"
18/11/2012 18.00,"0,70776996","6,32972189","9,37064126","51,8555163","14,6"
18/11/2012 19.00,"0,70715264","6,67235994","10,06452326","51,01895295","14,6"
18/11/2012 20.00,"0,83314674","5,57436143","8,8012706","58,41685185","14,6"
18/11/2012 21.00,"0,57760108","6,24925537","9,30319928","57,491112","14,6"
18/11/2012 22.00,"0,62517533","10,90472107","13,92821065","47,52814185","14,6"
18/11/2012 23.00,"0,61973641","7,22136014","10,240911","47,667333","14,6"
19/11/2012 0.00,"0,49383079","10,89952426","14,65451635","42,10609095","14,6"
19/11/2012 1.00,,"3,32774422","6,31626714","60,5129784","7,4"
19/11/2012 2.00,"1,07792339",,,"66,90402075","7,4"
19/11/2012 3.00,"0,97264761","6,78527501","8,22152352","57,9654831","7,4"
19/11/2012 4.00,"0,88453778","1,36146828","3,14905444","67,9622286","7,4"
19/11/2012 5.00,"1,07176138","1,67295794","3,53166285",,"7,4"
19/11/2012 6.00,"1,05037184","1,73136189","3,81051084","62,05094385","7,4"
19/11/2012 7.00,"0,902318","2,02987289","4,45381089","68,5487586","7,4"
19/11/2012 8.00,"0,92282783","4,99550917","8,44589863","64,37543805","7,4"
19/11/2012 9.00,"1,00556892","9,54195646","18,19655371","62,10093855","7,4"
19/11/2012 10.00,"0,8724782","7,88197909","11,3329651","62,5861026","7,4"
19/11/2012 11.00,"0,9810104","6,08702026","9,15664066","63,0266784","7,4"
19/11/2012 12.00,"0,76341919","8,5477872","12,15265288","62,7901911","7,4"
19/11/2012 13.00,"0,89061131","6,49325525","9,84403716","62,7793782","7,4"
19/11/2012 14.00,"0,85504987","4,28816859","7,32790634","62,07931275","7,4"
19/11/2012 15.00,"0,81262368","3,92736081","6,75983202","63,9970464","7,4"
19/11/2012 16.00,"0,83779748","3,35110504","6,42132198","63,9402687","7,4"
19/11/2012 17.00,"0,87846426","3,07336218","6,0815137","66,50805315","7,4"
19/11/2012 18.00,"0,88700198","4,50102008","7,72478018","68,85959955","7,4"
19/11/2012 19.00,"0,85478647","2,37899835","5,27090409","73,8113292","7,4"
19/11/2012 20.00,"0,8030293","2,46465978","5,4265428","70,2921492","7,4"
19/11/2012 21.00,"0,88497815","3,0058705","5,8610295","71,43953355","7,4"
19/11/2012 22.00,"0,81500041","2,08957509","4,87662483","73,0599324","7,4"
19/11/2012 23.00,"0,81350339","1,34589313","4,30076867","73,7221527","7,4"
20/11/2012 0.00,"0,90266988","5,2693611","8,26821265","64,351119","7,4"
20/11/2012 1.00,"0,8226574","2,56978727","5,57439776","62,9658708","9,8"
20/11/2012 2.00,"0,80963065","1,32123406","4,22424661","65,97016125","9,8"
20/11/2012 3.00,"0,91024043",,,"66,7742859","9,8"
20/11/2012 4.00,"0,86033115",,,"76,7629317","9,8"
20/11/2012 5.00,"0,94976206",,,"72,5639355","9,8"
20/11/2012 6.00,"0,88075251","3,62106414","6,76501928","73,9937919","9,8"
20/11/2012 7.00,"0,78163976","6,29208417","9,35507758","71,49898455","9,8"
20/11/2012 8.00,"0,89157949","4,57889202","7,77666039","71,00977065","9,8"
20/11/2012 9.00,"0,85082525","6,67235994","10,71949607","64,7484432","9,8"
20/11/2012 10.00,"0,7307623","11,09550426","15,73100486","59,4493641","9,8"
20/11/2012 11.00,"0,92317972","5,33814722","9,70136946","66,85402605","9,8"
20/11/2012 12.00,"0,8924592","4,9591697","9,30838654","65,901234","9,8"
20/11/2012 13.00,"0,90707145","5,8495097","10,00486313","66,9851175","9,8"
20/11/2012 14.00,"0,77283762","5,15125495","9,40176862","66,22963095","9,8"
20/11/2012 15.00,"0,7826954","9,47317034","13,89838154","62,5171953","9,8"
20/11/2012 16.00,"0,8473044","6,86963818","10,64945951","61,268445","9,8"
20/11/2012 17.00,"0,68138186","7,49001909","11,16954646","57,12620655","9,8"
20/11/2012 18.00,"0,86429237","11,22009974","15,07992488","59,22231315","9,8"
20/11/2012 19.00,"0,76817163","9,16038244","12,71943086","55,8017859","9,8"
20/11/2012 20.00,"0,88365706","13,55626546","17,46635709","42,8331687","9,8"
20/11/2012 21.00,"0,70858051","8,38685034","11,93346502","49,21611135","9,8"
20/11/2012 22.00,"0,76729192","4,90595682","8,20595984","53,4178008","9,8"
20/11/2012 23.00,"0,70109844","4,39199975","7,71570201","49,43639925","9,8"
21/11/2012 0.00,"0,86446831","5,31868114","8,63525738","39,18692715","9,8"
21/11/2012 1.00,,"5,74438221","9,2422409","34,701429","14,8"
21/11/2012 2.00,"0,90739689",,,"62,45636775","14,8"
21/11/2012 3.00,"0,90757283","1,73395647","3,61726309","65,2120014","14,8"
21/11/2012 4.00,"0,973329","1,16808478","3,10625432","63,91594965","14,8"
21/11/2012 5.00,"0,99899808","1,64829887","3,67692322",,"14,8"
21/11/2012 6.00,"0,91847304","11,71459265","14,28487895","46,8605151","14,8"
21/11/2012 7.00,"0,89579292","10,53482173","13,55338599","41,72903595","14,8"
21/11/2012 8.00,"0,93078077","9,72365955","13,06183182","39,70857975","14,8"
21/11/2012 9.00,"0,9882728","16,27012385","21,48047872","32,858049","14,8"
21/11/2012 10.00,"0,94168098","12,47254769","18,60639856","51,4149405","14,8"
21/11/2012 11.00,"0,99003119","4,80991515","8,89594902","64,9903569","14,8"
21/11/2012 12.00,"1,17112432","7,94687046","14,5364905","63,44564835","14,8"
21/11/2012 13.00,"1,26571447","5,9689141","12,18507658","65,841783","14,8"
21/11/2012 14.00,"1,23951757","4,53217038","8,76495407","70,1826636","14,8"
21/11/2012 15.00,"1,09727995","5,2096589","8,41606952","65,3268735","14,8"
21/11/2012 16.00,"1,06967653","4,0035693","7,33953704","50,10428535","14,8"
21/11/2012 17.00,"1,01570027","4,77876485","8,32528011","45,06172335","14,8"
21/11/2012 18.00,"1,10536815","11,00984666","16,02023118","31,4700876","14,8"
21/11/2012 19.00,"1,13965223","12,34535954","19,6556468","29,8753644","14,8"
21/11/2012 20.00,"0,92937426","23,49406328","27,92386136","24,03841335","14,8"
21/11/2012 21.00,"0,92673718","22,94637088","27,21051328","17,29463106","14,8"
21/11/2012 22.00,"0,9629556","20,37658552","23,84745824","9,19263282","14,8"
21/11/2012 23.00,"1,04172225","25,01907448","28,52306304","11,34820638","14,8"
22/11/2012 0.00,"1,1945082","15,00469533","17,96698943","24,41546835","14,8"
22/11/2012 1.00,"0,86977196","8,05199986","11,00093865","29,57804955","19,29999"
22/11/2012 2.00,"1,01130582","5,35502062","8,1916925","31,88634435","19,29999"
22/11/2012 3.00,"0,92040737","3,9896595","6,88304513","36,1407417","19,29999"
22/11/2012 4.00,"1,02466716","3,99355234","6,79744489","36,0217998","19,29999"
22/11/2012 5.00,"0,99266828","4,34008322","7,12168758","31,24439325","19,29999"
22/11/2012 6.00,"1,00691034","5,9377638","8,95171823","25,86695055","19,29999"
22/11/2012 7.00,"1,00145922","8,18827575","11,43412902","19,77996615","19,29999"
22/11/2012 8.00,"1,02466716","14,2480328","19,9280112","11,36442374","19,29999"
22/11/2012 9.00,"0,99477855","15,59392975","27,16642256","15,56206134","19,29999"
22/11/2012 10.00,"1,02308471","11,68863342","19,7723744","29,95374795","19,29999"
22/11/2012 11.00,"1,209452","8,28821217","14,82052958","40,01401425","19,29999"
22/11/2012 12.00,"1,23670454","9,35116945","17,00723044","42,4642134","19,29999"
22/11/2012 13.00,"1,08831407","9,30574415","16,92811379","47,4808404","19,29999"
22/11/2012 14.00,"1,18853027","13,92357022","21,68540688","53,965149","19,29999"
22/11/2012 15.00,"1,25604382","8,87614643","14,15518034","60,0196947","19,29999"
22/11/2012 16.00,"1,22984691","8,72299906","13,74663374","59,2615149","19,29999"
22/11/2012 17.00,"1,36012868","11,74443706","17,94364391","47,9714109","19,29999"
22/11/2012 18.00,"1,24883532","15,30190617","21,36635144","35,9947875","19,29999"
22/11/2012 19.00,"1,16532233","13,1500343","16,82954254","30,99573645","19,29999"
22/11/2012 20.00,"1,09358824","11,3446933","15,26149987","33,0567111","19,29999"
22/11/2012 21.00,"1,33850218","16,68154418","21,01356832","19,32857745","19,29999"
22/11/2012 22.00,"1,17903556","17,3278824","22,00316216","16,09588544","19,29999"
22/11/2012 23.00,"1,08743437","16,6698676","19,94357488","12,56046813","19,29999"
23/11/2012 0.00,"1,0171078","18,88533259","23,38314816","7,51547024","19,29999"
23/11/2012 1.00,,"21,98983552","28,99905544","6,13968432","19,2"
23/11/2012 2.00,"0,70964836",,,"8,82368351","19,2"
23/11/2012 3.00,"0,74602137","10,36610111","11,98274874","11,39550783","19,2"
23/11/2012 4.00,"0,76791636","9,55104037","11,46525638","15,81207674","19,2"
23/11/2012 5.00,"0,8051172","7,4757441","9,66116392",,"19,2"
23/11/2012 6.00,"0,83646725","6,76970177","9,12032604","18,45012509","19,2"
23/11/2012 7.00,"0,88448287","6,22719089","8,75457956","23,7059466","19,2"
23/11/2012 8.00,"0,86796475","7,65614703","11,43801994","16,43374866","19,2"
23/11/2012 9.00,"1,05485477","10,02476322","15,66226654","20,63542215","19,2"
23/11/2012 10.00,"1,06555158","21,18775152","44,35780728","10,72518384","19,2"
23/11/2012 11.00,"0,88850103","15,00988258","27,06137728","16,54862874","19,2"
23/11/2012 12.00,"1,01121225","25,18258872","36,48128504","32,08500645","19,2"
23/11/2012 13.00,"0,89379045","12,56859127","17,30034578","43,77107805","19,2"
23/11/2012 14.00,"1,04291723","8,41799873","13,39515461","52,4001513","19,2"
23/11/2012 15.00,"0,91210967","6,18825492","8,7234522","50,46621825","19,2"
23/11/2012 16.00,"0,94827623","7,37710593","10,62741033","45,8253096","19,2"
23/11/2012 17.00,"0,77418108","8,88782875","12,25122222","42,89399625","19,2"
23/11/2012 18.00,"0,80774717","10,29991341","14,3769647","20,47865505","19,2"
23/11/2012 19.00,"0,79749377","7,05393586","9,59242561","13,91869007","19,2"
23/11/2012 20.00,"0,86843766","18,07156436","22,34556312","5,70316236","19,2"
23/11/2012 21.00,"0,87154052","27,75887488","33,78874928","1,77987317","19,2"
23/11/2012 22.00,"0,88010977","24,69330792","29,77852048","7,75062488","19,2"
23/11/2012 23.00,"0,74947917","15,87037818","18,66346602","16,09048298","19,2"
24/11/2012 0.00,"0,86385811","12,83465563","15,81790334","20,33270085","19,2"
24/11/2012 1.00,"0,89284464","9,93780738","12,82318746","23,7181161","26,6"
24/11/2012 2.00,"0,89337653","8,21163657","11,08135163","25,61151075","26,6"
24/11/2012 3.00,"0,77364919","7,13050955","10,06841418","27,6441165","26,6"
24/11/2012 4.00,"0,84134274","6,29987174","9,23186638","24,58440495","26,6"
24/11/2012 5.00,"0,71198238","4,54255254","7,50299774","30,22538715","26,6"
24/11/2012 6.00,"0,86459645","3,76123286","6,85191777","29,56588005","26,6"
24/11/2012 7.00,"0,84790239","4,21808423","7,35644103","29,37667425","26,6"
24/11/2012 8.00,"0,96361157","7,29144642","10,63389583","30,5375847","26,6"
24/11/2012 9.00,"0,77722394","12,45567238","18,89173206","27,40489605","26,6"
24/11/2012 10.00,"0,93805232","11,50822666","18,32754866","34,3149177","26,6"
24/11/2012 11.00,"1,06206429","7,0578287","12,2213931","47,88357105","26,6"
24/11/2012 12.00,"0,80556062","7,45367962","12,2992115","55,08280785","26,6"
24/11/2012 13.00,"1,05890243","9,52378672","15,80233966","57,20189685","26,6"
24/11/2012 14.00,"0,98033512","5,57565777","9,76621876","63,0172221","26,6"
24/11/2012 15.00,"0,85638214","4,04676521","8,17353423","67,9716849","26,6"
24/11/2012 16.00,"0,92434215","5,88974392","9,9166683","66,763473","26,6"
24/11/2012 17.00,"0,93093129","6,3582757","10,00356488","62,1874218","26,6"
24/11/2012 18.00,"1,02368169","7,85861636","11,70130616","50,64189795","26,6"
24/11/2012 19.00,"0,82207771","12,63997579","15,94370912","36,1285722","26,6"
24/11/2012 20.00,"0,97451483","11,43944438","15,05657936","32,4971934","26,6"
24/11/2012 21.00,"0,76348427","12,89824875","16,55718006","26,77511445","26,6"
24/11/2012 22.00,"0,87585464","9,94559495","12,81540753","19,27857677","26,6"
24/11/2012 23.00,"0,99123837","9,46148802","12,43020454","18,77042034","26,6"
25/11/2012 0.00,"0,90631786","9,99621133","13,12667922","25,1452593","26,6"
25/11/2012 1.00,,"8,65940402","11,72724435","32,4039471","22,9"
25/11/2012 2.00,"0,66339825",,,"34,8568395","22,9"
25/11/2012 3.00,"0,72815471","6,19085142","7,7442367","33,2121216","22,9"
25/11/2012 4.00,"0,74848047","6,55685028","8,44589863","29,517222","22,9"
25/11/2012 5.00,"0,75639782","5,60291333","7,71181109",,"22,9"
25/11/2012 6.00,"0,72342871","7,55491237","9,81031713","26,32643895","22,9"
25/11/2012 7.00,"0,78499382","4,59576542","6,93621976","33,2134782","22,9"
25/11/2012 8.00,"0,72378263","5,04353096","8,00233375","32,0174358","22,9"
25/11/2012 9.00,"0,82989844","7,84953054","15,19276156","19,55562242","22,9"
25/11/2012 10.00,"0,93778587","10,07019043","15,22518526","35,2055256","22,9"
25/11/2012 11.00,"0,89938192","6,58799867","11,07356979","51,04329195","22,9"
25/11/2012 12.00,"0,80721019","4,62301906","8,40958402","64,61599515","22,9"
25/11/2012 13.00,"1,01861398","4,43223397","8,11127951","66,386418","22,9"
25/11/2012 14.00,"0,83025236","5,53282897","9,29671378","72,67204455","22,9"
25/11/2012 15.00,"0,85483223","6,62174356","9,9685466","63,49564305","22,9"
25/11/2012 16.00,"0,87291144","6,38423301","9,74676416","68,9339133","22,9"
25/11/2012 17.00,"0,92656022","8,3544037","12,22528402","43,89","22,9"
25/11/2012 18.00,"0,85483223","12,36612003","16,60257094","32,12961465","22,9"
25/11/2012 19.00,"0,89997279","13,9547167","16,970912","19,53130137","22,9"
25/11/2012 20.00,"0,76785941","10,20905899","13,93728882","9,58185333","22,9"
25/11/2012 21.00,"0,62629403","7,4874245","10,82973817","13,40242197","22,9"
25/11/2012 22.00,"0,91509762","6,17138152","9,7610315","11,33469225","22,9"
25/11/2012 23.00,"0,84384253","7,60163591","12,06186347","7,28842527","22,9"
26/11/2012 0.00,"0,95279374","20,09752912","74,49301136","2,12719868","22,9"
26/11/2012 1.00,"0,87220259","20,39344936","49,05287624","2,11638777",24
26/11/2012 2.00,"0,82481751","17,78733409","25,81886408","5,11527776",24
26/11/2012 3.00,"0,78463991","15,57316734","19,65174632","3,73948985",24
26/11/2012 4.00,"0,69376791","12,94367596","16,54420905","5,6436974",24
26/11/2012 5.00,"0,93707702","14,27010493","20,33396704","3,85436394",24
26/11/2012 6.00,"0,87113881","15,03973655","28,3505624","2,78265593",24
26/11/2012 7.00,"1,13595544","16,41029066","22,81507384","3,55569249",24
26/11/2012 8.00,"1,0414202","17,68480118","30,49186856","4,05708387",24
26/11/2012 9.00,"1,16159808","16,8671382","40,02204136","7,64926491",24
26/11/2012 10.00,"1,22706338","29,92371776","59,97339808","12,17394486",24
26/11/2012 11.00,"1,03102138","18,4167989","29,3414564","40,31134905",24
26/11/2012 12.00,"1,09660466","9,2161899","15,0643612","63,75511275",24
26/11/2012 13.00,"1,07663485","6,94361538","10,76488886","66,25532655",24
26/11/2012 14.00,"1,17105109","7,98451009","11,63775319","69,9421065",24
26/11/2012 15.00,"1,09530493","6,28819134","9,43549056","76,11693075",24
26/11/2012 16.00,"1,0830155","3,70931824","6,6781227","73,70593335",24
26/11/2012 17.00,"0,98328137","6,4322548","9,14107698","57,98980215",24
26/11/2012 18.00,"0,92147929","9,87940342","12,54952672","35,73801105",24
26/11/2012 19.00,"0,92762401","10,51665582","13,28361426","39,5383065",24
26/11/2012 20.00,"0,96236574","13,42518066","17,52601722","34,15274415",24
26/11/2012 21.00,"0,92466962","13,80416391","17,27829659","27,96170055",24
26/11/2012 22.00,"0,95799366","18,13905796","21,90459856","25,3858164",24
26/11/2012 23.00,"1,00443395","16,42196915","20,02269344","27,59138865",24
27/11/2012 0.00,"0,90954378","9,10068024","12,23825312","38,0273733",24
27/11/2012 1.00,,"7,44978678","10,36542235","39,4991247","22,79999"
27/11/2012 2.00,"0,4571537",,,"32,61882855","22,79999"
27/11/2012 3.00,"0,48514256","4,58797784","6,20213222","40,74921165","22,79999"
