,Provincia di TARANTO,,,,,,
03/05/2008 0.00,"0,801529","0,060905","1,017354","29,30402","0,657044","0,079943",
03/05/2008 1.00,"0,05966","0,05752","0,031148","0,664863","0,079503",,
03/05/2008 2.00,"24,908421","0,611428","0,079723",,,,
03/05/2008 3.00,"10,313542","0,038065","10,838523","0,080384",,,
03/05/2008 4.00,"0,689991","0,001692","1,109681","21,48962","0,618618","0,079723",
03/05/2008 5.00,"9,340812","1,12503","7,650956","0,600468","0,079943",,
03/05/2008 6.00,"47,242267","6,465113","37,355335","23,93162","0,676611","0,079503",
03/05/2008 7.00,"10,484743","1,663013","8,109106","0,606596","0,079503",,
03/05/2008 8.00,"0,951979","0,420406","0,493193","20,02442","0,632291","0,080603",
03/05/2008 9.00,"1,510975","0,714774","0,899426","0,668046","0,080384",,
03/05/2008 10.00,"0,022049","0,164948","0,001298","26,37361","0,691698","0,079943",
03/05/2008 11.00,0,"0,25715",0,"0,662702","0,081484",,
03/05/2008 12.00,0,"0,130267",0,"25,88522","0,639993","0,080384",
03/05/2008 13.00,0,"0,062596",0,"0,644904","0,080824",,
03/05/2008 14.00,0,"0,005921",0,"30,76923","0,637321","0,081705",
03/05/2008 15.00,0,0,0,"0,644944","0,081484",,
03/05/2008 16.00,0,"0,156489",0,"17,094","0,655788","0,080384",
03/05/2008 17.00,0,"0,067671",0,"0,680854","0,080824",,
03/05/2008 18.00,0,"0,000845",0,"25,88522","0,656888","0,081264",
03/05/2008 19.00,0,"0,005921",0,"0,649226","0,079503",,
03/05/2008 20.00,0,0,0,"28,81562","0,652762","0,079723",
03/05/2008 21.00,0,"0,056674",0,"0,660934","0,079723",,
03/05/2008 22.00,0,"0,021993",0,"22,954821","0,653037","0,079503",
03/05/2008 23.00,0,"0,164948",0,"0,645415","0,080384",,
04/05/2008 0.00,0,"0,000845",0,"18,07081","0,653351","0,079723",
04/05/2008 1.00,0,"0,060058",0,"0,632645","0,079282",,
04/05/2008 2.00,0,0,0,"14,65201","0,602471","0,079723",
04/05/2008 3.00,0,"0,008458",0,"0,607264","0,079723",,
04/05/2008 4.00,0,0,0,"11,23321","0,597599","0,079503",
04/05/2008 5.00,0,"0,048215",0,"0,619444","0,079723",,
04/05/2008 6.00,0,"0,007613",0,"12,69841","0,600546","0,079723",
04/05/2008 7.00,0,"0,208934",0,"0,576696","0,079943",,
04/05/2008 8.00,0,"0,14803",0,"11,72161","0,616891","0,079723",
04/05/2008 9.00,0,"0,074438",0,"0,626437","0,081044",,
04/05/2008 10.00,0,"0,351043",0,"20,51281","0,610211","0,080384",
04/05/2008 11.00,0,"0,013534",0,"0,602785","0,080824",,
04/05/2008 12.00,0,"0,039757",0,"25,88522","0,605143","0,080163",
04/05/2008 13.00,0,"0,016917",0,"0,627381","0,080603",,
04/05/2008 14.00,0,"0,000845",0,"26,86202","0,621879","0,080163",
04/05/2008 15.00,0,"0,000845",0,"0,626595","0,080603",,
04/05/2008 16.00,0,"0,067671","25,88522","0,639796","0,081264",,
04/05/2008 17.00,0,"0,022839",0,"0,626477","0,081044",,
04/05/2008 18.00,0,"0,001692","34,67643","0,644668","0,080384",,
04/05/2008 19.00,0,"0,00423",0,"0,680736","0,079943",,
04/05/2008 20.00,0,"0,087127",0,"26,37361","0,661603","0,080163",
04/05/2008 21.00,"1,65883",0,"1,957192","0,652291","0,079723",,
04/05/2008 22.00,"18,55841","1,336501","16,634824","24,42001","0,667614","0,080163",
04/05/2008 23.00,"7,068511","0,287601","6,654192","0,677083","0,081044",,
05/05/2008 0.00,"1,073896","0,015226","1,222596","19,0476","0,676336","0,080384",
05/05/2008 1.00,"3,002496","0,45255","2,334871","0,659559","0,079723",,
05/05/2008 2.00,"8,791209","0,66777","0,079723",,,,
05/05/2008 3.00,"41,379963","1,545434","39,047762","0,079723",,,
05/05/2008 4.00,"29,589174","1,829653","26,832204","9,76801","0,647379","0,079832",
05/05/2008 5.00,"63,887664","13,081629","43,975787","0,645258","0,079282",,
05/05/2008 6.00,"133,017704","39,794737","72,051365","18,07081","0,755583","0,079503",
05/05/2008 7.00,"101,973306","29,508745","56,767622","0,710479","0,079723",,
05/05/2008 8.00,"4,221557","29,95492","6,777246","19,579683","14,16361","0,644982","0,080163"
05/05/2008 9.00,"0,372862","13,169481","2,974984","8,80736","0,632803","0,081484",
05/05/2008 10.00,"0,678916","9,24743","2,526663","5,51985","8,791209","0,650954","0,082145"
05/05/2008 11.00,"2,592881","36,136302","8,727013","22,771155","0,679087","0,081705",
05/05/2008 12.00,"1,499574","30,986005","8,117129","18,55308","26,37361","0,699084","0,080603"
05/05/2008 13.00,"0,482103","26,755284","7,424347","15,382375","0,666043","0,083026",
05/05/2008 14.00,"0,541688","24,704761","6,59707","14,599764","22,954821","0,670168","0,084348"
05/05/2008 15.00,"1,58805","25,204098","5,673364","16,516719","0,652684","0,080603",
05/05/2008 16.00,"32,77713","7,400663","21,444724","24,42001","0,688006","0,335959",
05/05/2008 17.00,"4,406617","19,41699","4,603316","12,367422","0,732913","0,059351",
05/05/2008 18.00,"0,488422","15,641513","1,751832","12,964438","36,141621","0,718022","0,082366"
05/05/2008 19.00,"0,078545","17,350927","0,48131","17,028077","0,692406","0,081484",
05/05/2008 20.00,"0,135422","1,841703","0,000845","2,403659","36,630032","0,719947","0,081484"
05/05/2008 21.00,"0,16341","2,853344","0,282527","2,565894","0,719084","0,213622",
05/05/2008 22.00,0,0,"0,001692",0,"40,537231","0,674961","0,081705"
05/05/2008 23.00,0,0,0,0,"0,670835","0,080824",
06/05/2008 0.00,0,"0,146559","0,024531","0,110319","27,83882","0,638814","0,081705"
06/05/2008 1.00,0,"0,022049",0,"0,022064","0,647929","0,081264",
06/05/2008 2.00,0,0,0,0,"12,69841","0,65508","0,081044"
06/05/2008 3.00,0,0,"0,000845",0,"0,636221","0,079943",
06/05/2008 4.00,0,"0,238642","0,163256","0,102533","15,14041","0,637124","0,080824"
06/05/2008 5.00,0,0,"0,067671",0,"0,639246","0,080163",
06/05/2008 6.00,0,"38,683565","10,794358","22,242907","9,76801","0,676258","0,079943"
06/05/2008 7.00,0,"66,45307","12,857468","46,771401","0,692955","0,079943",
06/05/2008 8.00,0,"57,8697","11,93884","39,591573","13,18681","0,7115","0,081044"
06/05/2008 9.00,0,"34,774481","8,224556","22,179315","0,693702","0,082145",
06/05/2008 10.00,0,"31,816061","9,569516","17,155266","7,326007","0,676729","0,080824"
06/05/2008 11.00,0,"21,384515","7,94203","9,213593","0,674174","0,081044",
06/05/2008 12.00,0,"24,005694","7,725484","12,168847","5,860806","0,687101","0,079723"
06/05/2008 13.00,0,"24,025139","6,685889","13,783403","0,664981","0,079282",
06/05/2008 14.00,"0,004514","32,337466","7,302541","21,155305","19,0476","0,674528","0,079392"
06/05/2008 15.00,"0,402655","22,004461","3,765888","16,24157","0,792634","0,080824",
06/05/2008 16.00,"5,686823","42,909083","7,070766","32,089877","16,60561","0,860212","0,495735"
06/05/2008 17.00,0,"29,180619","5,080395","21,405796","0,670207","0,07686",
06/05/2008 18.00,0,"21,086204","2,372712","17,505697","15,14041","0,652055","0,079723"
06/05/2008 19.00,0,"2,490191","0,733384","1,657383","0,590174","0,41403",
06/05/2008 20.00,0,"0,178982","0,076976","0,147958","15,14041","0,641957","0,06772"
06/05/2008 21.00,0,"0,714633","0,139572","0,500978","0,63791","0,080384",
06/05/2008 22.00,0,"5,355208","0,076976","5,265468","10,74481","0,645571","0,079723"
06/05/2008 23.00,0,"23,757976","2,129942","20,614094","0,683683","0,079723",
07/05/2008 0.00,0,"5,141207","0,646258","4,176552","14,65201","0,657437","0,079943"
07/05/2008 1.00,"11,461365","1,292515","9,543254","0,650444","0,079723",,
07/05/2008 2.00,0,"8,791209","0,646004","0,080824",,,
07/05/2008 3.00,0,"30,703279","3,964671","24,65956","0,080163",,
07/05/2008 4.00,0,"46,626223","9,846122","31,551248","9,27961","0,672406","0,079723"
07/05/2008 5.00,0,"60,101788","19,156788","30,750466","0,671936","0,079503",
07/05/2008 6.00,"0,156187","150,091062","63,995553","52,004431","17,094","0,767134","0,079503"
07/05/2008 7.00,"0,060488","33,481395","13,753263","12,416734","0,688829","0,079282",
07/05/2008 8.00,0,"5,963489","0,940626","4,525681","8,302809","0,663056","0,408303"
07/05/2008 9.00,0,"1,46558","0,320591","1,072043","0,633509","0,081264",
07/05/2008 10.00,0,"0,140073","0,423789","0,037638","9,27961","0,613826","0,080824"
07/05/2008 11.00,"0,011736","0,169904","0,364577","0,016871","0,621841","0,080384",
07/05/2008 12.00,0,"0,359263","0,356118","0,123297","5,372406","0,634257","0,079613"
07/05/2008 13.00,0,"0,064849","0,416176","0,001298","0,641053","0,078952",
07/05/2008 14.00,0,0,"0,250383",0,"5,860806","0,674922","0,079172"
07/05/2008 15.00,0,"0,020751","0,555748",0,"0,691894","0,079062",
07/05/2008 16.00,0,0,"0,170022",0,"6,349206","0,69763","0,079282"
07/05/2008 17.00,0,0,"0,411101",0,"0,688593","0,079282",
07/05/2008 18.00,0,0,"0,077822",0,"13,67521","0,669774","0,079503"
07/05/2008 19.00,0,0,"0,099815",0,"0,647891","0,078842",
07/05/2008 20.00,"0,009028","0,022049","0,17256",0,"21,001221","0,655237","0,556077"
07/05/2008 21.00,0,"0,075224","0,174252",0,"0,647969","0,061884",
07/05/2008 22.00,0,"19,391064","1,753524","16,720479","21,48962","0,667888","0,065959"
07/05/2008 23.00,0,0,"0,005921",0,"0,669381","0,079723",
08/05/2008 0.00,0,0,"0,000845",0,"21,97802","0,637164","0,079723"
08/05/2008 1.00,"0,00632",0,"0,020301",0,"0,598149","0,079943",
08/05/2008 2.00,0,0,0,0,"13,18681","0,553947","0,080163"
08/05/2008 3.00,0,"2,949321","0,251228","2,584448","0,592255","0,079943",
08/05/2008 4.00,0,"29,2792","3,331948","24,196206","11,72161","0,591785","0,079723"
08/05/2008 5.00,0,"8,855744","0,782445","7,784625","0,59972","0,079503",
08/05/2008 6.00,"0,002708",0,"0,301982",0,"16,11721","0,591706","0,079943"
08/05/2008 7.00,0,0,"0,294368",0,"0,609425","0,080603",
08/05/2008 8.00,0,0,"0,267301",0,"12,21001","0,634257","0,079503"
08/05/2008 9.00,0,0,"0,497382",0,"0,652369","0,081484",
08/05/2008 10.00,0,0,"0,239385",0,"10,25641","0,661956","0,080824"
08/05/2008 11.00,"0,000903",0,"0,009304",0,"0,677083","0,080824",
08/05/2008 12.00,"1,382208","11,44191","2,092724","8,281723","6,349206","0,667299","0,080603"
08/05/2008 13.00,"0,876632","9,680618","1,700232","7,152574","0,642624","0,079723",
08/05/2008 14.00,"0,617524","5,304626","1,092886","3,885828","19,53602","0,648636","0,079282"
08/05/2008 15.00,"0,111949",0,"0,124345",0,"0,648636","0,080934",
08/05/2008 16.00,"1,616036","14,592261","1,997985","11,621143","23,93162","0,679401","0,081264"
08/05/2008 17.00,"0,510993","8,212443","1,114032","6,593192","0,669342","0,079723",
08/05/2008 18.00,"1,397555","22,199008","2,366791","18,582924","26,86202","0,668792","0,080384"
08/05/2008 19.00,"0,053266","37,769169","1,926084","34,842662","0,696531","0,079943",
08/05/2008 20.00,0,"36,543557","0,767219","35,452667","34,18803","0,731224","0,080163"
08/05/2008 21.00,0,"4,184041","0,111658","4,307638","0,657673","0,052965",
08/05/2008 22.00,0,0,0,"0,014277","35,164822","0,667928","0,079832"
08/05/2008 23.00,0,0,"0,011842",0,"0,649265","0,079723",
09/05/2008 0.00,0,0,"0,010151",0,"29,79241","0,614257","0,079503"
09/05/2008 1.00,0,"0,000845",0,"0,603767","0,080384",,
09/05/2008 2.00,0,"21,97802","0,645022","0,080384",,,
09/05/2008 3.00,0,"25,751427","0,034682","25,934061","0,079503",,
09/05/2008 4.00,0,"23,39741","1,888019","20,710134","20,02442","0,677318","0,079503"
09/05/2008 5.00,0,"59,702334","7,503861","48,232818","0,669421","0,079943",
09/05/2008 6.00,0,"7,654746","0,73846","6,552957","26,86202","0,614965","0,080603"
09/05/2008 7.00,"0,009931","74,206383","20,73014","42,453377","0,680304","0,080494",
09/05/2008 8.00,"2,127029","86,401845","23,414132","50,536529","26,86202","0,703446","0,073887"
09/05/2008 9.00,"3,987728","65,962831","15,429817","42,333971","0,701206","0,07774",
09/05/2008 10.00,"2,645244","50,335559","12,008202","31,945808","30,76923","0,662938","0,079392"
09/05/2008 11.00,"11,563228","47,500388","11,430464","29,995112","0,753659","0,080603",
09/05/2008 12.00,"19,09991","43,31632","9,094975","29,391589","34,18803","0,798645","0,081044"
09/05/2008 13.00,"20,687071","52,36924","12,142701","33,774503","0,889798","0,080824",
09/05/2008 14.00,"8,654372","40,06353","8,533306","26,998318","33,211231","0,722934","0,081484"
09/05/2008 15.00,"2,133349","24,607497","5,938125","15,513459","0,688044","0,080494",
09/05/2008 16.00,"0,686138","18,719234","4,070407","12,486819","26,37361","0,68329","0,073336"
09/05/2008 17.00,"3,320549","26,787712","4,288645","20,226014","0,662428","0,081044",
09/05/2008 18.00,"1,067126","20,956513","2,749132","16,752929","25,39682","0,654019","0,080603"
09/05/2008 19.00,"0,00632","20,915005","0,704624","19,858738","0,627773","0,079943",
09/05/2008 20.00,0,"41,746989","1,078505","40,123703","37,118431","0,692052","0,080824"
09/05/2008 21.00,0,"7,033493","0,770604","5,875467","0,665217","0,061774",
09/05/2008 22.00,0,"0,285333","0,06175","0,198575","39,072041","0,669696","0,073446"
09/05/2008 23.00,0,"0,630329","0,015226","0,730701","0,674961","0,078071",
10/05/2008 0.00,0,0,"0,082897",0,"32,234421","0,67504","0,074657"
10/05/2008 1.00,0,"0,206219","0,001692","0,231021","0,659205","0,079503",
10/05/2008 2.00,"0,00632",0,"0,095585",0,"23,44322","0,621095","0,079723"
10/05/2008 3.00,"0,008126","0,175091","0,197938",0,"0,577365","0,079943",
10/05/2008 4.00,0,0,0,0,"17,094","0,579171","0,079943"
10/05/2008 5.00,"0,009931","8,583377","0,89664","7,422531","0,577836","0,079723",
10/05/2008 6.00,"1,280189","135,854195","47,982913","62,331596","62,515251","0,731381","0,079282"
10/05/2008 7.00,"7,628776","112,533301","24,603447","74,861263","0,789411","1,085727",
10/05/2008 8.00,"11,563228","69,171534","13,827696","48,003092","67,399261","0,813889","1,43699"
10/05/2008 9.00,"18,581697","66,066577","14,574624","43,749963","0,781515","0,647472",
10/05/2008 10.00,"27,098849","64,682692","13,359921","44,22886","57,142841","0,826776","0,050212"
10/05/2008 11.00,"20,143576","39,191965","8,027465","26,902278","0,752087","0,081815",
10/05/2008 12.00,"11,492812","13,548196","2,29912","10,138978","48,35165","0,676885","0,080603"
10/05/2008 13.00,"6,874024","11,705195","2,070731","8,658105","0,684115","0,081925",
10/05/2008 14.00,"7,22612","17,100611","3,710906","11,418674","36,630032","0,670089","0,081484"
10/05/2008 15.00,"5,299516","6,062059","1,781437","3,332935","0,65005","0,080163",
10/05/2008 16.00,"6,971527","12,20972","1,675702","9,647084","35,164822","0,641721","0,081484"
10/05/2008 17.00,"1,021985","9,86479","0,686013","8,822933","0,63905","0,227716",
10/05/2008 18.00,"0,621136","10,51976","1,321275","8,512744","38,09523","0,609111","0,074987"
10/05/2008 19.00,"0,172437","13,021624","0,835736","11,75353","0,626988","0,078952",
10/05/2008 20.00,"0,286192","19,243208","0,154798","19,509607","36,630032","0,621723","0,06706"
10/05/2008 21.00,"0,099309","25,900583","0,702933","24,862022","0,655159","0,051864",
10/05/2008 22.00,"0,091184","20,308021","0,731692","19,205906","36,141621","0,642978","0,043716"
10/05/2008 23.00,"0,053266","4,082877","0,041448","4,089596","0,659519","0,042284",
11/05/2008 0.00,0,"0,804124","0,049061","0,746276","39,072041","0,654372","0,064197"
11/05/2008 1.00,0,"0,080359",0,"0,610879","0,079503",,
11/05/2008 2.00,"0,010834","25,88522","0,693506","0,079503",,,
11/05/2008 3.00,0,"13,212281",0,"13,98976","0,079503",,
11/05/2008 4.00,0,"2,935054","0,015226","3,156425","18,07081","0,631624","0,079723"
11/05/2008 5.00,0,"3,363055","0,007613","3,874148","0,64899","0,0773",
11/05/2008 6.00,0,"4,557569","0,543905","3,732679","23,93162","0,657359","0,0675"
11/05/2008 7.00,0,"6,888232","0,647103","5,900128","0,635867","0,069482",
11/05/2008 8.00,"0,224801","16,570147","3,242285","11,656187","18,55921","0,631506","0,077961"
11/05/2008 9.00,"9,409124","53,720678","10,362103","37,858918","0,814714","0,386281",
11/05/2008 10.00,"9,775667","19,553181","3,875008","13,621162","22,46641","0,707767","0,253483"
11/05/2008 11.00,"2,780666","6,54194","1,775516","3,875446","0,644746","0,079943",
11/05/2008 12.00,"7,44099","10,775265","2,799885","6,501041","17,582411","0,609975","0,079943"
11/05/2008 13.00,"0,148964","2,68344","1,431241","0,991575","0,614965","0,080824",
11/05/2008 14.00,"0,233829","0,63422","1,028598","0,172617","17,582411","0,599013","0,079723"
11/05/2008 15.00,"0,110143","3,225576","1,628331","0,965617","0,588012","0,080163",
11/05/2008 16.00,"0,001805","3,0868","1,02606","1,614552","14,16361","0,590723","0,080603"
11/05/2008 17.00,"0,043335","4,954443","0,789213","3,756042","0,565617","0,080163",
11/05/2008 18.00,"0,36925","15,610387","1,559815","13,227908","19,0476","0,586322","0,079943"
11/05/2008 19.00,"0,766488","31,503507","2,445458","27,773157","0,607107","0,079503",
11/05/2008 20.00,0,"7,552283","0,088818","7,474446","23,93162","0,597363","0,081044"
11/05/2008 21.00,0,0,0,0,"0,599799","0,080163",
11/05/2008 22.00,0,"1,687365","0,346813","1,157703","31,746031","0,604514","0,079943"
11/05/2008 23.00,0,0,"0,002538",0,"0,597599","0,079943",
12/05/2008 0.00,0,"0,094678","0,040602","0,205064","23,93162","0,614375","0,079943"
12/05/2008 1.00,0,"0,032424","0,000845","0,220639","0,587894","0,079503",
12/05/2008 2.00,0,"0,108946","0,001692","0,10902","10,74481","0,57544","0,079282"
12/05/2008 3.00,0,"0,33851","0,000845","0,340043","0,556344","0,079943",
12/05/2008 4.00,0,0,"0,046523",0,"11,23321","0,560587","0,079943"
12/05/2008 5.00,0,"3,046594","0,97869","1,733956","0,542397","0,079943",
12/05/2008 6.00,0,"20,790494","6,436352","11,000765","16,11721","0,582472","0,080163"
12/05/2008 7.00,0,"22,690563","5,945738","13,583524","0,58035","0,080824",
12/05/2008 8.00,0,"3,038812","0,88649","1,776787","16,60561","0,583219","0,080384"
12/05/2008 9.00,0,"52,362737","14,594912","30,052223","0,596301","0,080384",
12/05/2008 10.00,0,"33,607204","5,631914","24,989228","18,07081","0,713111","0,080163"
12/05/2008 11.00,"0,51009","47,208578","8,272772","34,54804","0,803164","0,078621",
12/05/2008 12.00,"5,007005","61,405238","11,369556","44,003055","20,51281","0,775975","0,053956"
12/05/2008 13.00,"15,024618","78,206249","16,680869","52,666345","0,701639","0,555526",
12/05/2008 14.00,"4,578168","43,82604","9,661719","29,032093","27,83882","0,632134","0,072896"
12/05/2008 15.00,"0,092989","23,402611","5,584545","14,850245","0,608953","0,080603",
12/05/2008 16.00,0,"21,260006","6,005795","12,059825","15,14041","0,617794","0,080824"
12/05/2008 17.00,0,"19,132962","4,695517","11,941719","0,591902","0,079943",
12/05/2008 18.00,"2,047582","13,648064","2,997823","9,641948","18,07081","0,602825","0,079832"
12/05/2008 19.00,"4,176416","43,32412","4,806328","35,979593","0,607382","0,080603",
12/05/2008 20.00,"5,014227","61,287211","3,489283","55,97592","23,44322","0,64286","0,075208"
12/05/2008 21.00,"3,230267","28,612543","2,7043","24,483045","0,668438","0,079723",
12/05/2008 22.00,"2,368984","33,190865","0,822202","31,958791","40,537231","0,687848","0,081264"
12/05/2008 23.00,"2,666008","9,668946","0,654716","8,673679","0,644708","0,080824",
13/05/2008 0.00,"2,105362","25,484244","2,678923","21,403196","35,653221","0,66946","0,080384"
13/05/2008 1.00,"15,034529","0,713082","13,950821","0,657555","0,080384",,
13/05/2008 2.00,"2,862822","23,44322","0,648009","0,079943",,,
13/05/2008 3.00,"2,682259","25,646363","0,496535","24,920434","0,080163",,
13/05/2008 4.00,"3,049704","26,268909","0,966849","24,806211","24,42001","0,641092","0,079503"
13/05/2008 5.00,"3,134569","60,24186","7,681498","48,504074","0,657515","0,079723",
13/05/2008 6.00,"3,049704","19,00846","1,138563","17,275975","24,908421","0,6374","0,079723"
