"NetC","Comune Lecce","","","","","",""
"Stat","Piazza_Libertini","","","","","",""
,NO2,NOX,CO,O3,PM10,BENZENE
12/12/2011 10.00,"51,2","90,3","0,7",,"18,1","2,6"
12/12/2011 11.00,"43,8",71,"0,6",,,"3,8"
12/12/2011 12.00,"44,4","78,4","0,8",,"24,9","2,3"
12/12/2011 13.00,"56,7",104,"0,8",,,3
12/12/2011 14.00,"55,2","79,3","0,5",,"30,3",3
12/12/2011 15.00,"52,4","87,8","0,7",,,"2,3"
12/12/2011 16.00,"56,2","94,8","0,7",,"23,9","2,1"
12/12/2011 17.00,81,"147,3","1,5",,,"3,6"
12/12/2011 18.00,"88,8",173,"2,1",,"31,7","4,3"
12/12/2011 19.00,"82,6","147,7","1,7",,,"5,3"
12/12/2011 20.00,"73,1","110,5","1,1",,42,"4,4"
12/12/2011 21.00,"76,2","141,3","1,1",,,"3,8"
12/12/2011 22.00,"58,5",69,"0,8",,"42,5","4,1"
12/12/2011 23.00,29,29,"0,5",,,"2,7"
13/12/2011 0.00,"23,4","29,8","0,4",,"37,1","2,1"
13/12/2011 1.00,"17,5","20,1","0,4",,,"1,7"
13/12/2011 2.00,,,"0,3",,,"1,3"
13/12/2011 3.00,,,"0,3",,,"0,9"
13/12/2011 4.00,,,"0,3",,1,"0,6"
13/12/2011 5.00,,,"0,3",,,"1,1"
13/12/2011 6.00,"11,6","15,1","0,4",,"3,9","0,9"
13/12/2011 7.00,"50,7","117,9","0,5",,,"1,3"
13/12/2011 8.00,"68,3","141,5","0,7",,"14,7","1,9"
13/12/2011 9.00,"71,3","143,5","0,9",,,"2,4"
13/12/2011 10.00,"64,4","99,6","0,7",,"24,4","3,9"
13/12/2011 11.00,"26,5",33,"0,4",,,"2,4"
13/12/2011 12.00,"10,9","12,7","0,3",,23,"1,7"
13/12/2011 13.00,"16,6","19,7","0,4",,,"1,4"
13/12/2011 14.00,"22,4","25,5","0,4",,"17,6","1,6"
13/12/2011 15.00,"15,7","19,7","0,3",,,"1,1"
13/12/2011 16.00,"26,2","34,2","0,4",,"14,7",1
13/12/2011 17.00,"47,8","59,3","0,6",,,"1,7"
13/12/2011 18.00,"59,1","66,9","0,8",,"16,1","2,7"
13/12/2011 19.00,"73,5","88,4","1,2",,,"2,9"
13/12/2011 20.00,"84,3","102,3","1,3",,"21,5","3,3"
13/12/2011 21.00,"95,1","168,3","1,3",,,"4,2"
13/12/2011 22.00,"69,5","78,3","0,8",,42,"3,9"
13/12/2011 23.00,"51,6","57,1","0,8",,,"3,4"
14/12/2011 0.00,"37,4","41,4","0,6",,"39,6",3
14/12/2011 1.00,"21,3","22,9","0,6",,,"2,8"
14/12/2011 2.00,"17,5","19,3","0,5",,"39,6","2,8"
14/12/2011 3.00,"8,3","8,3",,,,2
14/12/2011 4.00,,,"0,3",,"28,8","1,7"
14/12/2011 5.00,"44,1","82,2","0,5",,,"1,8"
14/12/2011 6.00,"45,8","77,9","0,7",,"31,7","2,7"
14/12/2011 7.00,"68,4","194,5","0,9",,,"3,2"
14/12/2011 8.00,"80,1","223,6","1,1",,"44,4","3,6"
14/12/2011 9.00,"102,1","260,6","1,4",,,"4,3"
14/12/2011 10.00,78,"139,3","0,9",,"51,8","5,5"
14/12/2011 11.00,"48,8","69,7","0,7",,,"3,3"
14/12/2011 12.00,"42,3","58,4","0,6",,"35,7",3
14/12/2011 13.00,"43,2","63,9","0,7",,,"2,7"
14/12/2011 14.00,"38,3","57,5","0,4",,"21,5","2,3"
14/12/2011 15.00,"47,1","77,5","0,5",,,"1,7"
14/12/2011 16.00,,,,,20,"2,6"
14/12/2011 17.00,,,,,,"3,6"
14/12/2011 18.00,"111,2","171,2","0,9",,23,"3,8"
14/12/2011 19.00,"104,8","165,6","1,1",,,"4,3"
14/12/2011 20.00,"103,3","175,8",1,,"37,6","4,1"
14/12/2011 21.00,"108,2","193,1","0,6",,,"3,9"
14/12/2011 22.00,"86,3","125,6","0,5",,"49,8","3,8"
14/12/2011 23.00,"65,2",80,"0,3",,,"3,3"
15/12/2011 0.00,"47,5","57,1","0,2",,"42,5",3
15/12/2011 1.00,"27,5","35,6",0,,,2
15/12/2011 2.00,"20,6","33,5",0,,"31,7","1,8"
15/12/2011 3.00,"12,8","23,9",0,,,"1,5"
15/12/2011 4.00,"8,3","21,6",0,,19,1
15/12/2011 5.00,"12,8","27,1",0,,,"0,8"
15/12/2011 6.00,"21,3","37,6",0,,"14,7","0,7"
15/12/2011 7.00,"55,3","82,3",0,,,"1,1"
15/12/2011 8.00,"67,5",114,"0,1",,19,"1,7"
15/12/2011 9.00,"68,8","132,1","0,3",,,"3,1"
15/12/2011 10.00,"62,8","111,2","0,3",,"22,5","3,3"
15/12/2011 11.00,"49,5","79,6","0,2",,,"3,6"
15/12/2011 12.00,"62,4","107,4","0,3",,"20,5","2,7"
15/12/2011 13.00,"73,5","132,9","0,5",,,3
15/12/2011 14.00,"54,4",84,"0,1",,19,"2,8"
15/12/2011 15.00,"70,7","126,3","0,3",,,"2,2"
15/12/2011 16.00,"71,7","128,2","0,3",,"23,4","3,2"
15/12/2011 17.00,78,"121,7","0,7",,,3
15/12/2011 18.00,"81,4","152,9","1,2",,"32,2","4,4"
15/12/2011 19.00,"71,8","122,7",1,,,5
15/12/2011 20.00,"57,6","88,7","0,3",,"31,7","3,2"
15/12/2011 21.00,"51,2","77,6","0,1",,,"2,4"
15/12/2011 22.00,"63,4","97,4","0,2",,"28,3","2,1"
15/12/2011 23.00,"24,7","36,9",0,,,2
16/12/2011 0.00,"12,7","26,6",0,,"22,5","0,9"
16/12/2011 1.00,"11,7","24,5",,,,"1,9"
16/12/2011 2.00,"17,5",31,,,"17,6","1,2"
16/12/2011 3.00,14,"29,1",,,,"1,1"
16/12/2011 4.00,,,,,"10,7",1
16/12/2011 5.00,19,"33,6",,,,"0,8"
16/12/2011 6.00,36,"63,5",,,"7,8","0,5"
16/12/2011 7.00,"62,5","108,2",,,,"1,1"
16/12/2011 8.00,"45,2","69,7",,,"12,7","1,1"
16/12/2011 9.00,"45,5","69,4",,,,"1,4"
16/12/2011 10.00,"31,4","50,1",,,"19,5","1,6"
16/12/2011 11.00,"40,6","73,1","0,1",,,"1,8"
16/12/2011 12.00,"61,1","109,8","0,4",,20,3
16/12/2011 13.00,"49,9","82,8","0,2",,,"2,9"
16/12/2011 14.00,"23,7","39,1",0,,"20,5","1,6"
16/12/2011 15.00,"43,5","86,3","0,1",,,1
16/12/2011 16.00,"44,2","69,9","0,1",,"19,5","1,9"
16/12/2011 17.00,"47,4","69,7","0,4",,,"2,7"
16/12/2011 18.00,"54,2","82,9","0,8",,"20,5","3,4"
16/12/2011 19.00,"65,9","108,8","0,9",,,"2,6"
16/12/2011 20.00,"103,1","190,5","0,8",,"22,5","3,7"
16/12/2011 21.00,"66,2","96,7","0,4",,,"3,4"
16/12/2011 22.00,"34,5","47,2",0,,"24,4","3,4"
16/12/2011 23.00,"32,6","54,7",0,,,"1,6"
17/12/2011 0.00,"28,3","52,7",0,,"28,3","1,7"
17/12/2011 1.00,"19,3","40,6",0,,,"1,1"
17/12/2011 2.00,"16,2","35,2",0,,"21,5","0,9"
17/12/2011 3.00,"9,9","26,6",0,,,"0,7"
17/12/2011 4.00,"2,5","17,7",0,,"16,6","0,3"
17/12/2011 5.00,"5,9","22,1",0,,,"0,2"
17/12/2011 6.00,"16,6",35,0,,"17,6","0,5"
17/12/2011 7.00,"25,9","50,9",0,,,"0,4"
17/12/2011 8.00,33,"59,8",0,,20,"0,6"
17/12/2011 9.00,"39,8","75,6",0,,,"1,1"
17/12/2011 10.00,"32,6","54,5",0,,"24,4","2,4"
17/12/2011 11.00,"21,8",42,0,,,"1,4"
17/12/2011 12.00,"22,5","45,1",0,,"25,9","1,4"
17/12/2011 13.00,"11,6","30,3",0,,,"0,7"
17/12/2011 14.00,"11,8","30,7",0,,"27,8","0,8"
17/12/2011 15.00,"13,5","32,9",0,,,"0,6"
17/12/2011 16.00,"10,6","28,1",0,,"23,9","0,7"
17/12/2011 17.00,"17,2",34,"0,2",,,"1,4"
17/12/2011 18.00,"25,3","39,8","0,4",,"23,9","2,3"
17/12/2011 19.00,53,"71,1","0,8",,,"2,5"
17/12/2011 20.00,56,"71,9","0,6",,"26,9",3
17/12/2011 21.00,"47,1","60,4","0,5",,,"2,7"
17/12/2011 22.00,"35,1","48,2","0,1",,"23,4","2,2"
17/12/2011 23.00,"31,5",46,0,,,"2,3"
18/12/2011 0.00,"37,6","53,3","0,1",,"66,9","2,4"
18/12/2011 1.00,"30,8","47,9",0,,,"1,6"
18/12/2011 2.00,"27,6","45,7",0,,"38,6","1,4"
18/12/2011 3.00,"14,9","31,4",,,,1
18/12/2011 4.00,,,"0,4",,"24,4","0,9"
18/12/2011 5.00,"26,7","41,4","0,3",,,1
18/12/2011 6.00,"36,8",56,"0,3",,"13,7","0,9"
18/12/2011 7.00,"50,1","75,9","0,3",,,1
18/12/2011 8.00,"64,7","105,8","0,5",,"12,2","1,4"
18/12/2011 9.00,"43,9","66,8","0,5",,,"1,7"
18/12/2011 10.00,"45,9","67,2","0,5",,23,2
18/12/2011 11.00,"38,9",62,"0,4",,,"1,6"
18/12/2011 12.00,"41,4","66,6","0,4",,"15,6",2
18/12/2011 13.00,"42,2","68,2","0,5",,,"2,7"
18/12/2011 14.00,"38,8","57,6","0,4",,19,"1,7"
18/12/2011 15.00,"30,3","47,9","0,4",,,"1,3"
18/12/2011 16.00,"49,2","74,8","0,6",,"18,1","1,9"
18/12/2011 17.00,"61,1","87,1","1,3",,,"3,1"
18/12/2011 18.00,"57,8","73,9",1,,"12,2","3,6"
18/12/2011 19.00,94,"125,8","0,7",,,"2,2"
18/12/2011 20.00,"71,9","89,7","0,9",,"14,7","2,6"
18/12/2011 21.00,"83,1","126,4","1,1",,,3
18/12/2011 22.00,"84,9","140,1","0,9",,22,"2,9"
18/12/2011 23.00,"40,1","51,3","0,4",,,"4,2"
19/12/2011 0.00,54,"91,4","0,5",,"22,5","1,6"
19/12/2011 1.00,"39,3","52,1","0,4",,,"1,9"
19/12/2011 2.00,"29,2",43,"0,4",,,"1,6"
19/12/2011 3.00,"31,1","47,3","0,4",,,"1,4"
19/12/2011 4.00,"25,6","41,2","0,3",,,"1,3"
19/12/2011 5.00,"20,9","33,7","0,3",,,"1,1"
19/12/2011 6.00,"21,8","41,7","0,3",,,"0,8"
19/12/2011 7.00,"55,3","87,4","0,3",,,"0,9"
19/12/2011 8.00,"61,9",112,"0,4",,,"1,2"
19/12/2011 9.00,"113,2",239,1,,,2
19/12/2011 10.00,"92,2","222,4","0,9",,,"2,9"
19/12/2011 11.00,"75,6","213,1","0,8",,,"2,1"
19/12/2011 12.00,"115,8","318,6","1,4",,,"5,6"
19/12/2011 13.00,70,"134,5","0,9",,,"3,3"
19/12/2011 14.00,"33,7","51,2","0,4",,"3,4","2,8"
19/12/2011 15.00,"52,4","96,6","0,5",,,"1,2"
19/12/2011 16.00,"77,4","156,3","0,7",,"2,4","2,3"
19/12/2011 17.00,"112,7",239,"1,9",,,"3,1"
19/12/2011 18.00,"113,8","260,1","1,5",,"9,3","4,9"
19/12/2011 19.00,117,"237,6",2,,,"3,7"
19/12/2011 20.00,"94,6","149,1","1,1",,"21,5","4,1"
19/12/2011 21.00,"73,3","135,5","0,8",,,3
19/12/2011 22.00,"46,4","56,8","0,5",,22,"2,3"
19/12/2011 23.00,"27,6","38,6","0,5",,,"1,8"
20/12/2011 0.00,"18,2","30,1","0,4",,"15,6","1,7"
20/12/2011 1.00,"10,4","23,9","0,3",,,"1,3"
20/12/2011 2.00,"7,2","21,3","0,3",,"12,2","1,2"
20/12/2011 3.00,"4,8","19,5","0,3",,,1
20/12/2011 4.00,,,"0,3",,"7,8","0,9"
20/12/2011 5.00,"17,7","33,2","0,3",,,1
20/12/2011 6.00,"18,2","35,2","0,3",,"6,8",1
20/12/2011 7.00,"45,7","87,5","0,4",,,"1,1"
20/12/2011 8.00,"45,9","97,5","0,4",,"8,3","1,2"
20/12/2011 9.00,"49,2","106,2","0,5",,,"1,6"
20/12/2011 10.00,"27,8","52,3","0,4",,"11,2",2
20/12/2011 11.00,"27,9","60,6","0,5",,,2
20/12/2011 12.00,"35,9","69,5","0,4",,"12,7","1,5"
20/12/2011 13.00,"21,5","39,4","0,4",,,"1,4"
20/12/2011 14.00,"40,5","69,6","0,4",,"9,8","1,5"
20/12/2011 15.00,,,"0,4",,,"1,3"
20/12/2011 16.00,"40,6","49,6","0,4",,"9,8","1,3"
20/12/2011 17.00,"39,1","47,8","0,7",,,"1,8"
20/12/2011 18.00,"37,8","45,8","0,8",,"2,4","2,1"
20/12/2011 19.00,"38,5",47,"0,9",,,"2,5"
20/12/2011 20.00,"36,7","44,5","0,8",,"4,4","3,7"
20/12/2011 21.00,45,"56,5","0,9",,,3
20/12/2011 22.00,47,"57,7","0,6",,"17,6","2,3"
20/12/2011 23.00,"42,9","47,2","0,6",,,"2,5"
21/12/2011 0.00,"24,2","24,6","0,5",,22,"2,1"
21/12/2011 1.00,"35,9","42,4","0,6",,,"1,7"
21/12/2011 2.00,"49,8","60,1","0,6",,"21,5","2,5"
21/12/2011 3.00,"42,3","46,2","0,7",,,"2,3"
21/12/2011 4.00,"44,5","55,5","0,8",,"18,6","2,6"
21/12/2011 5.00,"49,8","87,3","0,6",,,"2,8"
21/12/2011 6.00,"69,6","141,8","0,7",,"10,7","2,3"
21/12/2011 7.00,,,,,,
21/12/2011 8.00,,,,,41,
21/12/2011 9.00,"133,8","389,6","1,7",,,"4,7"
21/12/2011 10.00,"130,3","367,7","1,9",,"45,9","5,8"
21/12/2011 11.00,"121,5","353,4","1,9",,,"5,5"
21/12/2011 12.00,"97,5","231,3","1,2",,"44,4","4,8"
21/12/2011 13.00,"81,9","153,6","0,8",,,4
21/12/2011 14.00,"65,4","104,4","0,5",,"36,6","2,7"
21/12/2011 15.00,"58,4","83,9","0,4",,,"1,6"
21/12/2011 16.00,"53,9","80,8","0,5",,22,"1,9"
21/12/2011 17.00,"54,1","79,9","0,5",,,"1,9"
21/12/2011 18.00,"63,4","91,5","0,6",,"12,7","2,4"
21/12/2011 19.00,63,"97,2","0,6",,,"2,8"
21/12/2011 20.00,"64,6","95,3","0,6",,"12,7","2,3"
21/12/2011 21.00,"47,2","65,5","0,4",,,"2,7"
21/12/2011 22.00,"19,1","23,9","0,3",,"10,3","1,6"
21/12/2011 23.00,"9,9","17,4","0,2",,,"1,2"
22/12/2011 0.00,"10,1","19,9","0,3",,"7,8","1,4"
22/12/2011 1.00,"5,9","14,5","0,3",,,"1,3"
22/12/2011 2.00,"4,4","12,6","0,2",,"16,6","1,2"
22/12/2011 3.00,"3,2","11,2",,,,"1,1"
22/12/2011 4.00,,,"0,3",,"13,7","1,1"
22/12/2011 5.00,"12,5","20,2","0,2",,,"0,8"
22/12/2011 6.00,"8,8","18,8","0,2",,"12,7",
22/12/2011 7.00,"15,8","29,4","0,2",,,"0,5"
22/12/2011 8.00,"24,1","41,6","0,3",,"12,7","0,6"
22/12/2011 9.00,"28,5","51,4","0,4",,,1
22/12/2011 10.00,"22,3",44,"0,3",,"16,1",1
22/12/2011 11.00,"19,4",40,"0,3",,,"1,1"
22/12/2011 12.00,"20,5","41,3","0,3",,"14,7","1,2"
22/12/2011 13.00,"24,4","46,3","0,4",,,"1,4"
22/12/2011 14.00,"19,5","37,6","0,3",,"22,5","1,7"
22/12/2011 15.00,22,"47,5","0,3",,,"1,1"
22/12/2011 16.00,23,"40,8","0,3",,19,"1,2"
22/12/2011 17.00,28,"46,7","0,4",,,"1,4"
22/12/2011 18.00,"30,1","49,8","0,5",,"14,2","1,8"
22/12/2011 19.00,"31,8","51,4","0,4",,,"2,3"
22/12/2011 20.00,"33,1","55,5","0,5",,19,"1,8"
22/12/2011 21.00,"28,2","45,6","0,4",,,"1,8"
22/12/2011 22.00,13,24,"0,4",,"14,2","1,3"
22/12/2011 23.00,"9,3","20,4","0,4",,,1
23/12/2011 0.00,"7,7","18,5","0,3",,23,"1,1"
23/12/2011 1.00,"5,1","15,4","0,3",,,"1,1"
23/12/2011 2.00,"2,1","11,3","0,3",,"15,1",1
23/12/2011 3.00,,,"0,4",,,"1,1"
23/12/2011 4.00,,,"0,3",,"17,1",1
23/12/2011 5.00,,,"0,4",,,1
23/12/2011 6.00,"4,9","14,8","0,4",,"10,3",1
23/12/2011 7.00,14,"26,7","0,4",,,"1,1"
23/12/2011 8.00,"22,3","42,7","0,4",,"14,2","1,4"
23/12/2011 9.00,"21,3","42,5","0,4",,,"1,6"
23/12/2011 10.00,"23,5","45,8","0,4",,"13,7","1,7"
23/12/2011 11.00,"19,2","38,8","0,4",,,"1,9"
23/12/2011 12.00,"24,6","47,2","0,5",,19,"1,8"
23/12/2011 13.00,"25,2","48,9","0,5",,,"1,9"
23/12/2011 14.00,"25,3",45,"0,4",,"19,5","2,2"
23/12/2011 15.00,"21,5","38,8","0,4",,,"1,6"
23/12/2011 16.00,"32,7","51,1","0,5",,"16,1","1,7"
23/12/2011 17.00,"45,8","68,9","0,6",,,"2,1"
23/12/2011 18.00,"51,5","72,9","0,7",,"8,3","2,6"
23/12/2011 19.00,"76,4","108,7","0,9",,,"3,4"
23/12/2011 20.00,"87,1","114,9","1,3",,"12,7","3,8"
23/12/2011 21.00,"81,8","106,9","1,2",,,"3,9"
23/12/2011 22.00,"74,6",90,1,,"23,9","3,4"
23/12/2011 23.00,"71,3",87,"0,9",,,"3,4"
24/12/2011 0.00,"45,1","50,6","0,8",,"32,7","3,1"
24/12/2011 1.00,"41,1","53,8","0,7",,,"2,7"
24/12/2011 2.00,"58,6","101,2","0,9",,"35,2","3,1"
24/12/2011 3.00,"38,3","48,1","0,6",,,"2,8"
24/12/2011 4.00,,,"0,5",,"30,8","2,1"
24/12/2011 5.00,"29,1","30,7","0,4",,,"1,9"
24/12/2011 6.00,"46,7","67,7","0,5",,"23,4","1,6"
24/12/2011 7.00,"54,9","73,3","0,5",,,"1,8"
24/12/2011 8.00,49,"98,5","0,7",,"20,5","2,7"
24/12/2011 9.00,31,"45,6","0,5",,,"4,9"
24/12/2011 10.00,"32,4","47,6","0,6",,"24,4","2,3"
24/12/2011 11.00,"23,1","28,4","0,5",,,"2,3"
24/12/2011 12.00,14,"16,2","0,4",,"16,1","2,1"
24/12/2011 13.00,"22,8",32,"0,5",,,"2,4"
24/12/2011 14.00,"25,3","36,9","0,4",,"21,5","1,9"
