,Regione Puglia,,,
,Scuola Elementare G.Ungaretti Via Ca del Fico,,,
Parm,SO2,NOX,NO,NO2



07/12/2006 23.00,3,"10,3446695","0,77810555","9,1564877"
08/12/2006 0.00,3,"7,91802985","0,60068863","7,00072108"
08/12/2006 1.00,,"5,95830059","0,59308442","5,05131854"
08/12/2006 2.00,3,,,
08/12/2006 3.00,"2,92041212","7,77795673","0,73079437","6,66067953"
08/12/2006 4.00,3,"4,36950698","0,34300855","3,84559604"
08/12/2006 5.00,3,"8,04902479","0,31259422","7,60553066"
08/12/2006 6.00,"3,06128594","15,87237622","0,64631012","14,93720555"
08/12/2006 7.00,3,"7,33698643",0,"8,1129984"
08/12/2006 8.00,3,"20,04603896","1,63731724","17,8781885"
08/12/2006 9.00,3,"7,00495998","0,03041433","7,47834059"
08/12/2006 10.00,3,"3,93372394","0,00760421","4,60614758"
08/12/2006 11.00,3,"8,41606952","0,90483318","7,03576422"
08/12/2006 12.00,3,"11,39651615","1,80713245","8,62825372"
08/12/2006 13.00,3,"8,99711294","1,59507386","6,55295745"
08/12/2006 14.00,3,"7,33179726","1,60183385","4,87610477"
08/12/2006 15.00,3,"6,09967196","1,52326163","3,76382936"
08/12/2006 16.00,3,"6,53675134","1,90682386","3,61197832"
08/12/2006 17.00,3,"7,67938739","2,04453381","4,54385079"
08/12/2006 18.00,3,"8,29804367","2,31150654","4,75280754"
08/12/2006 19.00,3,"10,29797846","2,3799394","6,64899912"
08/12/2006 20.00,3,"36,06236584","3,80435384","30,24300264"
08/12/2006 21.00,3,"20,77753192","1,8603569","17,93399214"
08/12/2006 22.00,3,"15,36655471","1,35429188","13,29669043"
08/12/2006 23.00,3,"11,35631062","0,91412707","9,95986994"
09/12/2006 0.00,3,"8,11127951","0,57449789","7,2343388"
09/12/2006 1.00,3,"7,63140002","0,21543671","7,31610548"
09/12/2006 2.00,3,"7,58730165","0,06927833","7,5354463"
09/12/2006 3.00,"2,63866549","7,15540953","0,04393181","7,22525489"
09/12/2006 4.00,"2,89693365","5,98942795","0,00084422","6,22978547"
09/12/2006 5.00,"2,71813285","4,87013933",0,"5,56527561"
09/12/2006 6.00,"3,05406219","15,6674538","0,10053688","15,99756825"
09/12/2006 7.00,"2,84997571","21,5051244","0,45875384","21,05406448"
09/12/2006 8.00,3,"23,43632088","0,25176431","23,33183008"
09/12/2006 9.00,3,"20,58686728","1,00959365","19,49662576"
09/12/2006 10.00,3,"15,09029939","0,37595803","14,68152526"
09/12/2006 11.00,3,"8,79608143","0,96312793","7,32389306"
09/12/2006 12.00,3,"8,29415275","1,29515291","6,3102539"
09/12/2006 13.00,3,"18,7892718","2,68915301","14,67114119"
09/12/2006 14.00,3,"16,16549347","2,11803698","12,9229059"
09/12/2006 15.00,"3,20035357","12,45225372","2,12986353","9,18893434"
09/12/2006 16.00,3,"13,34586898","2,12057089","10,09744599"
09/12/2006 17.00,3,"13,48205118","2,32333433","9,92223222"
09/12/2006 18.00,3,"20,60503128","2,32840464","17,0423577"
09/12/2006 19.00,3,"23,08483792","1,97272158","20,07028312"
09/12/2006 20.00,3,"37,02083232","3,19268412","32,14179072"
09/12/2006 21.00,3,"59,87741568","10,14156544","44,3391844"
09/12/2006 22.00,3,"28,33499872","1,31120554","26,34030472"
09/12/2006 23.00,3,"12,2343622","0,06843287","12,28435718"
10/12/2006 0.00,3,"8,31620194",0,"9,18633975"
10/12/2006 1.00,,"9,73120048",0,"10,95923219"
10/12/2006 2.00,3,,,
10/12/2006 3.00,3,"3,7897599",0,"5,54970046"
10/12/2006 4.00,3,"2,53558542",0,"4,47116994"
10/12/2006 5.00,3,"3,98690049",0,"5,87416877"
10/12/2006 6.00,3,"12,02684519","0,26950663","13,17339702"
10/12/2006 7.00,3,"10,62351941",0,"12,44010105"
10/12/2006 8.00,3,"21,79047128","0,24838619","22,70106128"
10/12/2006 9.00,3,"25,87981864","1,19715118","24,05863864"
10/12/2006 10.00,3,"10,3641241",0,"12,22335864"
10/12/2006 11.00,3,"11,88677207","0,03463917","12,83594623"
10/12/2006 12.00,3,"14,40938839","0,39707847","13,87424827"
10/12/2006 13.00,3,"15,05657936","0,93017845","13,63803788"
10/12/2006 14.00,3,"9,76492242","1,32979207","7,72882789"
10/12/2006 15.00,3,"9,32784114","1,67026547","6,76840352"
10/12/2006 16.00,3,"8,72604487","2,01581042","5,63536188"
10/12/2006 17.00,3,"11,222723","2,45428679","7,46016894"
10/12/2006 18.00,3,"52,27973952","13,21089258","32,02108616"
10/12/2006 19.00,3,"43,094568","4,97278037","35,48511392"
10/12/2006 20.00,4,"77,06361888","15,71671414","52,9726292"
10/12/2006 21.00,3,"59,48444232","9,15985097","45,62020528"
10/12/2006 22.00,3,"30,01847648","0,86090137","29,14629856"
10/12/2006 23.00,3,"32,45157296","0,82541798","31,6771556"
11/12/2006 0.00,3,"18,34181409","0,01267326","19,25391648"
11/12/2006 1.00,3,"15,28873822",0,"16,27661318"
11/12/2006 2.00,3,"9,51330896",0,"10,43099822"
11/12/2006 3.00,3,"6,35776902",0,"7,294041"
11/12/2006 4.00,3,"5,4265428",0,"6,16229761"
11/12/2006 5.00,3,"8,35770381",0,"9,13701971"
11/12/2006 6.00,3,"14,37437011",0,"15,18380193"
11/12/2006 7.00,3,"20,445494","0,03801854","20,89963224"
11/12/2006 8.00,3,"42,08681016","5,55150309","33,5992892"
11/12/2006 9.00,3,"68,79540432","14,06587319","47,23475544"
11/12/2006 10.00,3,"78,8625432","20,51460899","47,40217016"
11/12/2006 11.00,3,"97,04220248","31,5626923","48,62217912"
11/12/2006 12.00,3,"61,95388592","12,7504503","42,40926896"
11/12/2006 13.00,3,"34,13116936","2,73308606","29,9561644"
11/12/2006 14.00,3,"39,1465748","3,82631974","33,29560624"
11/12/2006 15.00,"2,68381724","24,08999544","0,99523195","22,75429136"
11/12/2006 16.00,"2,83733339","24,87726144","0,4443909","24,52327376"
11/12/2006 17.00,3,"26,9887404","0,73248406","26,06774912"
11/12/2006 18.00,3,"18,25102659","0,22642028","19,0527607"
11/12/2006 19.00,3,"13,23822147","0,09631329","14,56342102"
11/12/2006 20.00,3,"30,74866928","0,57703179","30,47012912"
11/12/2006 21.00,3,"38,57978152","1,66350798","36,29107928"
11/12/2006 22.00,3,"31,2350056","0,84653967","30,88675392"
11/12/2006 23.00,3,"14,85684419","0,2416262","16,46220719"
12/12/2006 0.00,3,"1,79501237",0,"4,59446717"
12/12/2006 1.00,,"2,56152552",0,"5,37189402"
12/12/2006 2.00,3,,,
12/12/2006 3.00,2,"4,53162929",0,"7,07080735"
12/12/2006 4.00,3,"4,50828377",0,"7,09806291"
12/12/2006 5.00,3,"2,71975499",0,"5,33944546"
12/12/2006 6.00,3,"0,56548165",0,"2,74110438"
12/12/2006 7.00,3,"2,63285842",0,"5,37838143"
12/12/2006 8.00,3,"11,20326649","0,10813984","12,8852701"
12/12/2006 9.00,3,"12,6039996","0,40045909","13,21362742"
12/12/2006 10.00,3,"11,02947334","0,11067499","12,39856667"
12/12/2006 11.00,3,"6,2501215","0,16728006","7,4874245"
12/12/2006 12.00,3,"5,02966705","0,06167413","5,72751072"
12/12/2006 13.00,3,"8,46664957","0,45199386","7,85082878"
12/12/2006 14.00,3,"7,5146705","0,60153285","6,59578625"
12/12/2006 15.00,4,"6,96475445","0,92933299","5,54191479"
12/12/2006 16.00,3,"7,77536406","1,61535133","5,29921316"
12/12/2006 17.00,3,"7,27084079","0,84400452","5,97929626"
12/12/2006 18.00,3,"7,49262323","0,13095121","7,79501942"
12/12/2006 19.00,3,"14,97487004","0,10898531","16,17277819"
12/12/2006 20.00,3,"7,90635709",0,"9,85344611"
12/12/2006 21.00,3,"14,37826103","0,11743373","16,1052865"
12/12/2006 22.00,4,"45,33573792","4,46756081","39,21259616"
12/12/2006 23.00,3,"21,12641456","0,78570976","21,6264408"
13/12/2006 0.00,3,"10,14493625",0,"12,57897534"
13/12/2006 1.00,3,"6,80911765",0,"9,60814798"
13/12/2006 2.00,3,"4,38636891",0,"7,18112784"
13/12/2006 3.00,3,"2,27748645",0,"5,09544558"
13/12/2006 4.00,3,"3,25929654",0,"6,06495769"
13/12/2006 5.00,"2,8897099","10,71949607","0,22979841","12,57767327"
13/12/2006 6.00,"2,92041212","6,99977273",0,"9,75221336"
13/12/2006 7.00,3,"23,44928424","0,84484874","23,35389456"
13/12/2006 8.00,3,"32,28299192","2,70436142","28,77380272"
13/12/2006 9.00,3,"57,685518","11,91067062","39,42804032"
13/12/2006 10.00,3,"34,95864472","3,1529759","30,13918104"
13/12/2006 11.00,3,"43,6626232","5,75342107","34,85434512"
13/12/2006 12.00,3,"27,50492304","1,7175779","25,2539828"
13/12/2006 13.00,4,"33,76284168","3,98515262","27,777058"
13/12/2006 14.00,4,"14,84257876","0,17995208","15,13059097"
13/12/2006 15.00,"3,49835491","16,00855842","0,41482079","15,38237651"
13/12/2006 16.00,4,"12,33293154","0,36159508","11,79116634"
13/12/2006 17.00,4,"16,2316372","0,71305331","15,14745672"
13/12/2006 18.00,3,"25,89798264","0,64968949","24,94119872"
13/12/2006 19.00,3,"51,37186456","6,16063765","41,95239656"
13/12/2006 20.00,3,"45,15157408","6,60587276","35,22294048"
13/12/2006 21.00,4,"76,41254464","17,30924537","49,8746156"
13/12/2006 22.00,4,"29,48541088","2,12141511","26,89967944"
13/12/2006 23.00,3,"15,0059974",0,"16,65558496"
14/12/2006 0.00,3,"22,30017224","0,29062831","22,71144344"
14/12/2006 1.00,,"19,15370856","0,12334825","20,04173696"
14/12/2006 2.00,3,,,
14/12/2006 3.00,"3,04683742","9,365454",0,"11,42646572"
14/12/2006 4.00,"3,04141884","9,09827686",0,"11,4498208"
14/12/2006 5.00,"2,96375869","7,92710802",0,"10,28822535"
14/12/2006 6.00,"3,06309213","9,4821816",0,"11,69382259"
14/12/2006 7.00,"3,45320316","51,9295376","14,54237683","30,2170568"
14/12/2006 8.00,"4,76079667","138,85666736","59,11998319","48,13157904"
14/12/2006 9.00,5,"150,50090032","66,39243731","48,61179696"
14/12/2006 10.00,4,"44,20088944","8,45102375","31,24884848"
14/12/2006 11.00,4,"32,21295536","4,6120295","25,1501612"
14/12/2006 12.00,4,"29,37776528","3,09806052","24,64269728"
14/12/2006 13.00,4,"36,8211048","4,09244825","30,5596872"
14/12/2006 14.00,4,"40,22174976","4,66441098","33,08404344"
14/12/2006 15.00,4,"27,67872384","1,54691846","25,3214764"
14/12/2006 16.00,4,"37,46569736","2,45344133","33,72259408"
14/12/2006 17.00,4,"55,67780328","9,07789938","41,7706992"
14/12/2006 18.00,4,"55,22387536","12,09569549","36,68045808"
14/12/2006 19.00,"3,90833202","83,89997488","33,70776923","32,17553752"
14/12/2006 20.00,4,"127,170944","59,72657387","35,50587824"
14/12/2006 21.00,4,"66,29873384","18,95249209","37,22945064"
14/12/2006 22.00,4,"103,51801264","37,5383163","45,92258808"
14/12/2006 23.00,4,"52,22654768","13,78200611","31,62004416"
15/12/2006 0.00,"3,02877652","26,17034704","1,20221898","25,5512032"
15/12/2006 1.00,"2,97098244","25,93559168","0,69108615","25,96522768"
15/12/2006 2.00,"2,78856925","18,30809406","0,1208131","20,043018"
15/12/2006 3.00,"2,83733339","21,83326184","0,03379495","23,21372584"
15/12/2006 4.00,"2,66395116","20,97465912","0,38778583","21,3357212"
15/12/2006 5.00,"2,69826575","12,75055822","0,00506906","15,49139684"
15/12/2006 6.00,"2,61879941","20,51553056","1,27656637","20,44537928"
15/12/2006 7.00,"3,09740774","58,07721032","15,61956037","34,3585444"
15/12/2006 8.00,"3,46584549","96,79450288","37,01028662","40,00559816"
15/12/2006 9.00,5,"162,87536432","73,19347555","50,54691304"
15/12/2006 10.00,5,"133,60782584","54,84166336","49,45150912"
15/12/2006 11.00,5,"132,32772272","53,11395733","50,82465016"
15/12/2006 12.00,4,"68,01333896","24,14071041","30,97501184"
15/12/2006 13.00,"3,74397973","35,0040356","6,72415196","24,69848944"
15/12/2006 14.00,"3,98057461","25,22356288","2,64184307","21,18255088"
15/12/2006 15.00,"4,08893901","25,24560824","3,26534058","20,24679896"
15/12/2006 16.00,4,"34,03000544","3,84659721","28,1443532"
15/12/2006 17.00,4,"74,67979464","20,07106356","43,89791392"
15/12/2006 18.00,5,"112,14419184","44,24809908","44,24704512"
15/12/2006 19.00,4,"75,33345008","22,23641671","41,225588"
15/12/2006 20.00,5,"76,02343352","22,06913166","42,17304136"
15/12/2006 21.00,4,"46,57045016","8,4873526","33,56426136"
15/12/2006 22.00,3,"55,174584","10,82758254","38,57924616"
15/12/2006 23.00,3,"44,34614408","7,82076626","32,64795448"
16/12/2006 0.00,3,"24,76313416","0,34554245","25,00089136"
16/12/2006 1.00,,"23,28976608","0,17741817","23,57974"
16/12/2006 2.00,3,,,
16/12/2006 3.00,3,"12,84783122","0,26866116","13,93524872"
16/12/2006 4.00,3,"8,96858016",0,"11,49524801"
16/12/2006 5.00,3,"12,000907",0,"14,10137475"
16/12/2006 6.00,3,"16,91255011","0,11574405","17,67960436"
16/12/2006 7.00,3,"24,24433208","2,35881772","20,67638712"
16/12/2006 8.00,3,"47,4913076","14,32694511","25,51485608"
16/12/2006 9.00,4,"88,66376112","36,35299292","32,87898144"
16/12/2006 10.00,4,"73,84973808","26,20044266","33,65121912"
16/12/2006 11.00,3,"30,2661952","7,28935596","19,08909443"
16/12/2006 12.00,3,"17,49748445","1,55114205","15,13059097"
16/12/2006 13.00,3,"10,12159073","0,17995208","11,23177632"
16/12/2006 14.00,3,"9,48477618",0,"11,06695236"
16/12/2006 15.00,3,"5,73262723",0,"8,38425384"
16/12/2006 16.00,3,"4,55108389",0,"7,10585049"
16/12/2006 17.00,3,"18,08112436","0,21205734","19,4706608"
16/12/2006 18.00,4,"13,61304613","0,00844843","15,46414702"
16/12/2006 19.00,4,"48,365474","8,69264995","35,4396848"
16/12/2006 20.00,4,"33,40227672","1,57733279","31,73036656"
16/12/2006 21.00,3,"28,77466312","1,11689051","28,0677776"
16/12/2006 22.00,3,"26,59186656","0,79753756","26,36885088"
16/12/2006 23.00,3,"16,19143166","0,23740261","18,07286643"
17/12/2006 0.00,3,"36,5033304","6,01616771","28,3403332"
17/12/2006 1.00,3,"19,50389136","1,69307684","18,57643561"
17/12/2006 2.00,3,"12,07613082",0,"14,52837789"
17/12/2006 3.00,3,"11,82322102",0,"14,48425275"
17/12/2006 4.00,3,"16,57792908",0,"18,51803739"
17/12/2006 5.00,3,"8,21244343",0,"10,76065761"
17/12/2006 6.00,3,"9,2098172",0,"11,73406254"
17/12/2006 7.00,3,"21,83326184","1,26642826","20,3246556"
17/12/2006 8.00,3,"20,82162264","2,41964763","17,26169278"
17/12/2006 9.00,4,"37,22962272","8,31922707","24,47526344"
17/12/2006 10.00,3,"42,27617464","8,25839716","29,61873464"
17/12/2006 11.00,3,"33,64997632","2,56665147","29,81341448"
17/12/2006 12.00,4,"32,2440636","3,53062362","26,84258712"
17/12/2006 13.00,4,"42,3695376","7,14235212","31,42666448"
17/12/2006 14.00,4,"32,85234728","3,61003881","27,32928672"
17/12/2006 15.00,"3,85776271","9,40825412","0,30161189","9,13572338"
17/12/2006 16.00,"3,7855191","8,53279521","0,9589031","7,06561436"
17/12/2006 17.00,3,"10,5003063","1,24530782","8,59450883"
17/12/2006 18.00,4,"33,73301448","3,09637208","28,99964816"
17/12/2006 19.00,3,"6,51859498","0,02027622","6,64510629"
17/12/2006 20.00,3,"4,63149687","0,0118278","4,83717071"
17/12/2006 21.00,"3,15339563","2,85334452",0,"3,42768064"
17/12/2006 22.00,3,"6,84024501",0,"7,68859558"
17/12/2006 23.00,3,"28,65145384","1,13970064","27,06061248"
18/12/2006 0.00,"3,02877652","13,83482857","0,03801854","14,11045866"
18/12/2006 1.00,,"13,72977373","0,32949107","13,94043598"
18/12/2006 2.00,"2,85720048",,,
18/12/2006 3.00,"2,80843635","3,75863254",0,"5,27714868"
18/12/2006 4.00,3,"3,90908209",0,"5,34334021"
18/12/2006 5.00,"2,90776979","6,66126078",0,"7,77036035"
18/12/2006 6.00,"2,86623042","8,11646677",0,"9,12923405"
18/12/2006 7.00,"3,13172234","34,05593216","7,80893846","22,13648592"
18/12/2006 8.00,4,"92,77907344","37,84837038","34,69989376"
18/12/2006 9.00,5,"145,0899212","70,96391437","36,19373936"
18/12/2006 10.00,5,"125,12690128","59,7722016","33,39034584"
18/12/2006 11.00,4,"141,96422184","66,26402125","40,26647144"
18/12/2006 12.00,3,"66,48679816","20,08204963","35,68239408"
18/12/2006 13.00,3,"34,49433464","4,88660643","27,011302"
18/12/2006 14.00,3,"11,9944215","0,46889071","11,2901841"
18/12/2006 15.00,3,"15,16422687","0,80598598","13,93654888"
18/12/2006 16.00,3,"21,16012312","1,5148132","18,84769678"
18/12/2006 17.00,3,"17,61810488","0,63025749","16,66207429"
18/12/2006 18.00,3,"19,47146384","0,85414138","18,17279711"
18/12/2006 19.00,3,"30,3530956","2,85305495","25,99117352"
18/12/2006 20.00,3,"48,36287368","8,11646238","35,92768456"
18/12/2006 21.00,3,"42,89224016","5,51263909","34,45330312"
18/12/2006 22.00,3,"42,48886552","4,2639519","35,96791304"
18/12/2006 23.00,3,"30,2687764","1,23432425","28,61807032"
19/12/2006 0.00,3,"15,33542735",0,"16,78667933"
19/12/2006 1.00,3,"7,50688866",0,"8,95791311"
19/12/2006 2.00,3,"4,21257385",0,"5,7015515"
19/12/2006 3.00,3,"4,00116592",0,"5,4199139"
19/12/2006 4.00,3,"6,2176959",0,"7,87289135"
19/12/2006 5.00,3,"4,27482857",0,"6,09870258"
19/12/2006 6.00,3,"4,26315581",0,"6,26482861"
19/12/2006 7.00,3,"6,59122613","0,05913898","8,3518072"
19/12/2006 8.00,3,"20,8047588","0,77895102","20,16112224"
19/12/2006 9.00,3,"5,91679872","0,01013811","7,46146719"
19/12/2006 10.00,3,"2,9337575",0,"4,41795706"
19/12/2006 11.00,3,"2,54725818",0,"4,32710647"
19/12/2006 12.00,3,"2,35271218",0,"4,70089291"
19/12/2006 13.00,3,"1,49670786",0,"3,99095775"
19/12/2006 14.00,3,"1,64715741",0,"4,2596167"
19/12/2006 15.00,"2,47611939","1,61084279",0,"4,35695662"
19/12/2006 16.00,3,"1,84170341",0,"4,66844627"
19/12/2006 17.00,3,"2,49667622",0,"5,76904127"
19/12/2006 18.00,3,"9,04639856","0,00844843","11,80933416"
19/12/2006 19.00,3,"6,48876396",0,"9,55493511"
19/12/2006 20.00,3,"5,97905344",0,"8,60619115"
19/12/2006 21.00,3,"2,9143029",0,"5,83653105"
19/12/2006 22.00,3,"1,24379806",0,"4,07531902"
19/12/2006 23.00,3,"0,35407372",0,"3,35889262"
20/12/2006 0.00,3,"0,74316572",0,"3,95202178"
20/12/2006 1.00,,"0,00518726",0,"2,43610597"
20/12/2006 2.00,3,,,
20/12/2006 3.00,3,"0,22178244",0,"2,89295734"
20/12/2006 4.00,3,"0,21529694",0,"3,09542475"
20/12/2006 5.00,3,"0,21010968",0,"2,97212752"
20/12/2006 6.00,4,"0,1556368",0,"3,06427636"
20/12/2006 7.00,4,"1,27752001",0,"4,17525543"
20/12/2006 8.00,3,"5,58477227",0,"8,09353042"
20/12/2006 9.00,4,"5,17622567",0,"7,40565974"
20/12/2006 10.00,5,"4,32411419",0,"6,2531482"
20/12/2006 11.00,5,"4,27093765",0,"6,33361663"
20/12/2006 12.00,5,"3,1672127",0,"5,57436143"
20/12/2006 13.00,5,"2,81184074",0,"5,50038233"
20/12/2006 14.00,5,"2,98823038",0,"5,63665822"
20/12/2006 15.00,6,"2,51483448",0,"5,47053218"
20/12/2006 16.00,5,"5,08024901","0,01689685","7,72623139"
20/12/2006 17.00,5,"6,6781227",0,"9,20840423"
20/12/2006 18.00,5,"5,8480585",0,"7,79372117"
20/12/2006 19.00,4,"6,86488686",0,"9,41476448"
20/12/2006 20.00,4,"15,96835098","0,29907674","17,5433323"
20/12/2006 21.00,4,"15,97483839","0,19516049","17,72763571"
20/12/2006 22.00,4,"15,29392548","0,1664346","17,36033095"
20/12/2006 23.00,5,"1,62900106",0,"4,46468061"
21/12/2006 0.00,4,"0,91047528",0,"4,1947215"
21/12/2006 1.00,4,"2,44220334",0,"5,91570123"
21/12/2006 2.00,4,"1,5589645",0,"4,90725507"
21/12/2006 3.00,4,"0,4928505",0,"3,37187318"
21/12/2006 4.00,4,"0,36185556",0,"3,17719143"
21/12/2006 5.00,4,"1,79631062",0,"5,19148917"
21/12/2006 6.00,4,"4,34227054",0,"7,58606267"
21/12/2006 7.00,4,"7,50818691",0,"10,38037419"
21/12/2006 8.00,4,"4,47456182",0,"7,30442507"
21/12/2006 9.00,4,"4,71580078",0,"7,27457302"
21/12/2006 10.00,4,"18,08112436","1,16758106","18,23509963"
21/12/2006 11.00,4,"37,95077176","4,79367251","30,70245624"
21/12/2006 12.00,4,"23,47134872","2,07663783","21,58879352"
21/12/2006 13.00,4,"43,47195856","7,62391608","31,93932904"
21/12/2006 14.00,4,"41,9869464","6,74527365","31,65379096"
21/12/2006 15.00,"3,68076708","20,43513096","0,50859893","19,78216384"
21/12/2006 16.00,4,"29,89914856","2,02341338","26,8737336"
21/12/2006 17.00,4,"42,49796664","6,67853047","32,2676768"
21/12/2006 18.00,4,"22,91105624","0,584636","23,1137856"
21/12/2006 19.00,4,"35,54228272","4,30872917","28,96720152"
21/12/2006 20.00,4,"12,3316352","0,00084422","14,15847854"
21/12/2006 21.00,4,"14,98265188","0,43678669","15,4875021"
21/12/2006 22.00,4,"13,32771263","0,73248406","13,80026726"
21/12/2006 23.00,4,"3,78716532",0,"6,93323322"
22/12/2006 0.00,3,"2,64193659",0,"5,71972314"
22/12/2006 1.00,,"0,7652149",0,"3,49127567"
22/12/2006 2.00,3,,,
22/12/2006 3.00,3,"0,39298292",0,"3,10191408"
22/12/2006 4.00,4,"7,86615155","0,0143617","9,61982839"
22/12/2006 5.00,4,"11,90493034","0,74346764","11,83529147"
22/12/2006 6.00,4,"8,9893311","0,4781846","10,13768021"
22/12/2006 7.00,4,"15,79844874","0,31259422","16,64261586"
22/12/2006 8.00,4,"18,86579195","0,88709211","18,4245903"
22/12/2006 9.00,4,"20,9007412","0,26697272","21,32273872"
22/12/2006 10.00,4,"16,94627014","0,30668095","17,40835083"
22/12/2006 11.00,4,"2,01160755",0,"4,84755287"
22/12/2006 12.00,4,"12,84523664","0,56604946","13,29539792"
22/12/2006 13.00,5,"20,87479536","1,838391","18,79578025"
22/12/2006 14.00,4,"8,73901588","0,49001239","9,82099947"
22/12/2006 15.00,4,"14,15129134","0,20445313","15,5978245"
22/12/2006 16.00,4,"10,9283075",0,"13,08254261"
22/12/2006 17.00,4,"10,04247408",0,"12,38558802"
22/12/2006 18.00,4,"9,08141684",0,"11,55105929"
22/12/2006 19.00,4,"3,30858216",0,"6,17397802"
22/12/2006 20.00,4,"2,46814344",0,"5,36929752"
22/12/2006 21.00,4,"1,60565554",0,"4,64638179"
22/12/2006 22.00,4,"1,34626023",0,"4,28038293"
22/12/2006 23.00,4,"1,52264797",0,"4,36604244"
23/12/2006 0.00,5,"18,14856634","1,04423281","18,51414265"
23/12/2006 1.00,4,"0,93252446",0,"3,77550977"
23/12/2006 2.00,3,"0,98699734",0,"3,77940451"
23/12/2006 3.00,4,"4,45510722","0,07434739","6,95659403"
23/12/2006 4.00,3,"3,67432864",0,"6,34659529"
23/12/2006 5.00,4,"0,53954154",0,"2,86310719"
23/12/2006 6.00,4,"1,70941213",0,"5,03704163"
23/12/2006 7.00,4,"32,88997544","1,93047945","31,96527488"
23/12/2006 8.00,4,"67,31295424","9,96245883","52,05504128"
23/12/2006 9.00,4,"48,93872984","7,55548322","37,39558432"
23/12/2006 10.00,5,"55,79973152","10,14072122","40,4390868"
23/12/2006 11.00,5,"23,27030192","0,74346764","22,2507088"
23/12/2006 12.00,5,"19,66991032","0,79077882","18,59330901"
23/12/2006 13.00,5,"15,60649733","0,33371591","15,32137415"
23/12/2006 14.00,5,"8,53668804","0,12841731","8,57114802"
