"NetC","Comune Lecce","","","","","","","","","","","","","",""
"Stat","Via Garilliano","","","","","","","","","","","","","",""
Parm,SO2,NO2,NOX,CO,O3,PM10,BENZENE,PM2.5
11/11/2011 5.00,"2,2","4,8","6,6","0,2",,"19,2","0,9","9,4"
11/11/2011 6.00,"2,4","7,9","10,5","0,2",,"19,2","0,9","9,4"
11/11/2011 7.00,"2,3","27,8","40,7","0,4",,"19,2",1,"9,4"
11/11/2011 8.00,"2,1","28,1","39,5","0,4",,"19,2","1,3","9,4"
11/11/2011 9.00,"2,5","7,7","10,9","0,3",,"19,2","1,6","9,4"
11/11/2011 10.00,"2,6",5,"7,6","0,3",,"19,2","1,5","9,4"
11/11/2011 11.00,"2,7","6,1","9,4","0,3",,"19,2","1,3","9,4"
11/11/2011 12.00,"2,6","6,6","9,9","0,3",,"19,2","1,2","9,4"
11/11/2011 13.00,"2,4",8,"12,2","0,3",,"19,2","1,2","9,4"
11/11/2011 14.00,"2,7","4,5","6,5","0,2",,"19,2","1,1","9,4"
11/11/2011 15.00,"2,5","7,4","9,9","0,2",,"19,2","1,1","9,4"
11/11/2011 16.00,"2,3","11,9","14,8","0,3",,"19,2","1,1","9,4"
11/11/2011 17.00,"2,1",21,"23,7","0,4",,"19,2","1,1","9,4"
11/11/2011 18.00,"1,1","18,5","21,3","0,4",,"19,2","1,3","9,4"
11/11/2011 19.00,"1,7","23,8","26,8","0,4",,"19,2","1,6","9,4"
11/11/2011 20.00,"1,9","16,4",19,"0,3",,"19,2","1,5","9,4"
11/11/2011 21.00,"1,8","14,6","16,8","0,4",,"19,2","1,5","9,4"
11/11/2011 22.00,"2,3","6,9","8,8","0,3",,"19,2","1,5","9,4"
11/11/2011 23.00,"1,7","4,4","6,1","0,3",,"19,2","1,4","9,4"
12/11/2011 0.00,2,7,"8,7","0,3",,"19,2","1,1","9,4"
12/11/2011 1.00,"2,2","5,7","7,2","0,3",,"15,8","1,2","9,1"
12/11/2011 2.00,2,,,"0,3",,"15,8","1,3","9,1"
12/11/2011 3.00,,"14,7","16,4","0,3",,"15,8","1,3","9,1"
12/11/2011 4.00,2,"8,6","10,4",,,"15,8","1,3","9,1"
12/11/2011 5.00,"1,9","7,2","8,9","0,3",,"15,8","1,3","9,1"
12/11/2011 6.00,"2,2","7,2","8,5","0,3",,"15,8","1,3","9,1"
12/11/2011 7.00,"1,8","13,4","17,3","0,3",,"15,8","1,4","9,1"
12/11/2011 8.00,"2,4","11,2","16,2","0,4",,"15,8","1,4","9,1"
12/11/2011 9.00,"3,5","7,3","10,8","0,4",,"15,8","1,6","9,1"
12/11/2011 10.00,"2,8","5,7","8,7","0,4",,"15,8","1,5","9,1"
12/11/2011 11.00,"2,7","5,2","8,2","0,4",,"15,8","1,5","9,1"
12/11/2011 12.00,"2,7","5,5","8,2","0,3",,"15,8","1,5","9,1"
12/11/2011 13.00,"2,5","6,1","9,1","0,4",,"15,8","1,5","9,1"
12/11/2011 14.00,"2,9","3,6","5,5","0,3",,"15,8","1,4","9,1"
12/11/2011 15.00,"2,7","3,6","5,4","0,3",,"15,8","1,2","9,1"
12/11/2011 16.00,"2,3","4,1",6,"0,3",,"15,8","1,2","9,1"
12/11/2011 17.00,"2,1","4,5","6,2","0,3",,"15,8","1,2","9,1"
12/11/2011 18.00,"2,2","4,1","5,8","0,3",,"15,8","1,1","9,1"
12/11/2011 19.00,"2,7",4,"5,7","0,3",,"15,8",1,"9,1"
12/11/2011 20.00,"2,5","4,9","6,7","0,4",,"15,8","0,6","9,1"
12/11/2011 21.00,"2,8","7,3","10,3","0,4",,"15,8","0,6","9,1"
12/11/2011 22.00,"2,8","4,9","6,4","0,4",,"15,8","0,8","9,1"
12/11/2011 23.00,"2,8",4,"5,7","0,4",,"15,8","0,9","9,1"
13/11/2011 0.00,3,"3,2","4,9","0,3",,"15,8","0,9","9,1"
13/11/2011 1.00,"2,3","2,5","4,1","0,3",,"18,4","0,8","10,7"
13/11/2011 2.00,"2,4","2,3","4,1","0,3",,"18,4","0,7","10,7"
13/11/2011 3.00,"2,7","2,1","3,4","0,3",,"18,4","0,6","10,7"
13/11/2011 4.00,"2,6","1,8","3,3","0,3",,"18,4","0,5","10,7"
13/11/2011 5.00,"2,4","1,6","3,1","0,3",,"18,4","0,4","10,7"
13/11/2011 6.00,"2,8","1,7","3,2","0,3",,"18,4","0,4","10,7"
13/11/2011 7.00,"2,6","2,4","4,1","0,3",,"18,4","0,4","10,7"
13/11/2011 8.00,"3,2","2,4","4,5","0,4",,"18,4","0,4","10,7"
13/11/2011 9.00,"2,9","2,1","4,2","0,4",,"18,4","0,4","10,7"
13/11/2011 10.00,"2,4","2,3","4,8","0,4",,"18,4","0,3","10,7"
13/11/2011 11.00,"2,1","2,7","5,1","0,4",,"18,4","0,2","10,7"
13/11/2011 12.00,"2,2",3,"5,4","0,4",,"18,4","0,2","10,7"
13/11/2011 13.00,"2,3","2,5","4,6","0,4",,"18,4","0,2","10,7"
13/11/2011 14.00,"1,9","1,5","3,2","0,3",,"18,4","0,2","10,7"
13/11/2011 15.00,"2,1",2,"3,9","0,3",,"18,4","0,2","10,7"
13/11/2011 16.00,"2,3","3,4","5,1","0,3",,"18,4","0,2","10,7"
13/11/2011 17.00,"2,3","5,3",7,"0,4",,"18,4","0,2","10,7"
13/11/2011 18.00,"2,2","5,8","7,8","0,4",,"18,4","0,2","10,7"
13/11/2011 19.00,"2,6","5,3","7,2","0,4",,"18,4","0,2","10,7"
13/11/2011 20.00,"2,2","4,5","6,3","0,4",,"18,4","0,2","10,7"
13/11/2011 21.00,"2,5","4,5","6,7","0,4",,"18,4","0,2","10,7"
13/11/2011 22.00,"2,6","4,9","6,6","0,4",,"18,4","0,3","10,7"
13/11/2011 23.00,"2,2","5,2","6,7","0,3",,"18,4","0,3","10,7"
14/11/2011 0.00,"2,1","2,6","4,3","0,3",,"18,4","0,2","10,7"
14/11/2011 1.00,2,"3,3",5,"0,3",,"20,7","0,2",12
14/11/2011 2.00,"2,1",,,"0,3",,"20,7","0,2",12
14/11/2011 3.00,,"13,6",15,"0,3",,"20,7","0,2",12
14/11/2011 4.00,"2,6","9,6","11,3",,,"20,7","0,2",12
14/11/2011 5.00,3,"6,5","7,9","0,3",,"20,7","0,2",12
14/11/2011 6.00,"3,1","6,8","8,4","0,3",,"20,7","0,2",12
14/11/2011 7.00,"3,6","10,7","13,7","0,3",,"20,7","0,2",12
14/11/2011 8.00,"3,8","11,3","16,6","0,4",,"20,7","0,2",12
14/11/2011 9.00,"3,4","6,8","10,1","0,3",,"20,7","0,2",12
14/11/2011 10.00,"3,2","5,4",8,"0,3",,"20,7","0,2",12
14/11/2011 11.00,"3,4","4,6",7,"0,3",,"20,7","0,2",12
14/11/2011 12.00,"3,5","4,6","7,3","0,3",,"20,7","0,1",12
14/11/2011 13.00,,,,,,"20,7","0,1",12
14/11/2011 14.00,"3,1","4,5","6,7","0,3",,"20,7","0,2",12
14/11/2011 15.00,"3,5","4,5","6,5","0,3",,"20,7","0,1",12
14/11/2011 16.00,"2,8","5,5","7,5","0,3",,"20,7","0,1",12
14/11/2011 17.00,"2,9","8,8","10,7","0,3",,"20,7","0,1",12
14/11/2011 18.00,"3,5","13,9",16,"0,4",,"20,7","0,1",12
14/11/2011 19.00,"3,4","19,4","22,6","0,4",,"20,7","0,2",12
14/11/2011 20.00,"3,4","23,4",28,"0,5",,"20,7","0,2",12
14/11/2011 21.00,"3,5","67,1","93,4","0,8",,"20,7","0,2",12
14/11/2011 22.00,"3,9","13,8","16,6","0,4",,"20,7","0,2",12
14/11/2011 23.00,"3,9","4,4","6,3","0,3",,"20,7","0,2",12
15/11/2011 0.00,"3,9","3,3","4,9","0,3",,"20,7","0,2",12
15/11/2011 1.00,"3,9","2,2","3,7","0,2",,"33,8","0,2","21,9"
15/11/2011 2.00,"3,7","1,3","2,9","0,2",,"33,8","0,2","21,9"
15/11/2011 3.00,"3,6","2,1","3,6","0,2",,"33,8","0,1","21,9"
15/11/2011 4.00,"3,2","8,6","10,5","0,2",,"33,8","0,1","21,9"
15/11/2011 5.00,"2,9","16,8",19,"0,3",,"33,8","0,2","21,9"
15/11/2011 6.00,"3,6","27,9",35,"0,3",,"33,8","0,2","21,9"
15/11/2011 7.00,"3,8","46,5","97,6","0,6",,"33,8","0,2","21,9"
15/11/2011 8.00,"3,8","56,2","135,6","0,8",,"33,8","0,2","21,9"
15/11/2011 9.00,"4,1",32,"48,5","0,4",,"33,8","0,2","21,9"
15/11/2011 10.00,"4,8","8,2","11,3","0,2",,"33,8","0,2","21,9"
15/11/2011 11.00,"4,4","5,5","7,9","0,2",,"33,8","0,2","21,9"
15/11/2011 12.00,"4,3","4,9","7,3","0,2",,"33,8","0,2","21,9"
15/11/2011 13.00,"4,3",6,"8,9","0,2",,"33,8","0,2","21,9"
15/11/2011 14.00,"4,7","5,2","7,3","0,2",,"33,8","0,2","21,9"
15/11/2011 15.00,"3,9",6,"8,2","0,2",,"33,8","0,2","21,9"
15/11/2011 16.00,"3,6","11,1","12,9","0,3",,"33,8","0,2","21,9"
15/11/2011 17.00,"3,4",24,"25,9","0,4",,"33,8","0,2","21,9"
15/11/2011 18.00,"3,9","34,9",42,"0,5",,"33,8","0,2","21,9"
15/11/2011 19.00,"4,3","66,4","115,7","0,9",,"33,8","0,2","21,9"
15/11/2011 20.00,5,"88,9","199,9","1,1",,"33,8","0,2","21,9"
15/11/2011 21.00,"4,7","76,6","142,7",1,,"33,8","0,2","21,9"
15/11/2011 22.00,"4,4","71,3","123,7","1,1",,"33,8","0,3","21,9"
