"NetC","Regione-Provincia Lecce","","","","","","","","",""
"Stat","S. Barbara","","","","","","","","",""
Parm,SO2,NO2,NOX,CO,O3,PM10
07/11/2011 2.00,"1,1",,,,"76,8","32,2"
07/11/2011 3.00,"0,8",,,,"62,1","32,2"
07/11/2011 4.00,1,,,,"47,4","32,2"
07/11/2011 5.00,1,,,,"52,4","32,2"
07/11/2011 6.00,"0,9",,,,"50,4","32,2"
07/11/2011 7.00,"0,7",,,,"37,4","32,2"
07/11/2011 8.00,"0,6",,,,"16,9","32,2"
07/11/2011 9.00,"0,7",,,,"30,4","32,2"
07/11/2011 10.00,"0,6",,,,"56,3","32,2"
07/11/2011 11.00,1,,,,"74,1","32,2"
07/11/2011 12.00,1,,,,"79,8","32,2"
07/11/2011 13.00,"0,8",,,,"82,5","32,2"
07/11/2011 14.00,"0,9",,,,"81,8","32,2"
07/11/2011 15.00,1,,,,"78,2","32,2"
07/11/2011 16.00,"1,1",,,,"70,4","32,2"
07/11/2011 17.00,"1,2","6,9","10,5",,"69,3","32,2"
07/11/2011 18.00,"1,3","6,8",11,,"64,7","32,2"
07/11/2011 19.00,"1,1","6,5","10,7",,"60,1","32,2"
07/11/2011 20.00,"0,9","8,3",13,,"52,5","32,2"
07/11/2011 21.00,"0,8","5,9",11,,"51,5","32,2"
07/11/2011 22.00,"0,7","5,5","10,3",,"48,9","32,2"
07/11/2011 23.00,"0,6","5,1",10,,"50,7","32,2"
08/11/2011 0.00,"0,5","4,4","9,3",,"49,9","32,2"
08/11/2011 1.00,,"3,5","8,3",,"56,5","29,5"
08/11/2011 2.00,"0,9",,,,"58,7","29,5"
08/11/2011 3.00,"0,8","2,5","5,7",,"60,8","29,5"
08/11/2011 4.00,"0,7",3,"6,9",,"51,1","29,5"
08/11/2011 5.00,"0,7","3,2",7,,,"29,5"
08/11/2011 6.00,"0,7",3,"6,9",,"59,2","29,5"
08/11/2011 7.00,"0,6",5,"9,2",,"45,2","29,5"
08/11/2011 8.00,"0,7","11,2","16,7",,"32,1","29,5"
08/11/2011 9.00,"1,1","13,7","22,1",,"32,4","29,5"
08/11/2011 10.00,"0,8","8,9","15,3",,"49,9","29,5"
08/11/2011 11.00,"0,9","4,8","10,3",,67,"29,5"
08/11/2011 12.00,"0,9","3,6",9,,"71,8","29,5"
08/11/2011 13.00,1,"3,1","8,7",,75,"29,5"
08/11/2011 14.00,"0,9","3,2","8,8",,"73,4","29,5"
08/11/2011 15.00,"0,7","3,4","8,6",,"73,2","29,5"
08/11/2011 16.00,"0,9",4,"9,6",,"67,2","29,5"
08/11/2011 17.00,"0,8","5,2","11,2",,"63,4","29,5"
08/11/2011 18.00,"0,9","4,3","9,7",,"59,3","29,5"
08/11/2011 19.00,"0,7","6,1","11,7",,"55,9","29,5"
08/11/2011 20.00,"0,7","5,6","11,2",,"46,2","29,5"
08/11/2011 21.00,"0,5","9,9","15,3",,"39,9","29,5"
08/11/2011 22.00,"0,6","8,6","14,2",,"39,7","29,5"
08/11/2011 23.00,"0,5","5,1","10,6",,"46,9","29,5"
09/11/2011 0.00,"0,5","4,2","9,7",,"50,7","29,5"
09/11/2011 1.00,"0,6","3,1","8,3",,"56,6","19,2"
09/11/2011 2.00,"0,6","2,8","7,8",,"53,3","19,2"
09/11/2011 3.00,"0,3","2,8","7,8",,"47,7","19,2"
09/11/2011 4.00,"0,5","3,5","8,5",,"41,9","19,2"
09/11/2011 5.00,"0,3","3,7","8,9",,"41,7","19,2"
09/11/2011 6.00,"0,4","3,2","8,5",,"48,6","19,2"
09/11/2011 7.00,"0,4","5,9","11,1",,"37,2","19,2"
09/11/2011 8.00,"0,4",18,"28,4",,"22,1","19,2"
09/11/2011 9.00,"0,5","22,4","35,2",,"17,6","19,2"
09/11/2011 10.00,"0,6","16,4","30,1",,"30,6","19,2"
09/11/2011 11.00,"0,5","11,3","18,7",,"45,1","19,2"
09/11/2011 12.00,"0,6","7,9","14,4",,"52,5","19,2"
09/11/2011 13.00,"0,5","5,3","11,3",,58,"19,2"
09/11/2011 14.00,"0,6",10,"16,6",,"32,8","19,2"
09/11/2011 15.00,"0,6","10,8","17,1",,"46,9","19,2"
09/11/2011 16.00,"0,6","9,3","15,5",,"51,3","19,2"
09/11/2011 17.00,"0,6","11,5","17,9",,"44,4","19,2"
09/11/2011 18.00,"0,4","8,7","14,9",,"43,4","19,2"
09/11/2011 19.00,"0,4","13,9","20,1",,31,"19,2"
09/11/2011 20.00,"0,5","9,1","14,9",,"48,1","19,2"
09/11/2011 21.00,"0,5","9,4","15,1",,"45,4","19,2"
09/11/2011 22.00,"0,3",8,"13,6",,"46,9","19,2"
09/11/2011 23.00,"0,3","4,2","9,8",,"45,7","19,2"
10/11/2011 0.00,"0,3","4,7","10,1",,"36,8","19,2"
10/11/2011 1.00,,"5,7","10,9",,"27,9","11,6"
10/11/2011 2.00,"0,6",,,,"24,5","11,6"
10/11/2011 3.00,"0,4",5,"8,5",,"24,2","11,6"
10/11/2011 4.00,"0,6","4,8","8,5",,"21,3","11,6"
10/11/2011 5.00,"0,5","6,8","10,5",,,"11,6"
10/11/2011 6.00,"0,6","7,3","11,7",,"14,6","11,6"
10/11/2011 7.00,"0,6",9,14,,"5,9","11,6"
10/11/2011 8.00,"0,7",8,"18,8",,"4,3","11,6"
10/11/2011 9.00,"0,7","8,3","19,3",,"20,7","11,6"
10/11/2011 10.00,"0,7","14,3","23,9",,"27,3","11,6"
10/11/2011 11.00,"0,7",12,"20,1",,"44,7","11,6"
10/11/2011 12.00,"0,7","6,4","12,8",,"63,3","11,6"
10/11/2011 13.00,"0,9","7,8","14,7",,"68,2","11,6"
10/11/2011 14.00,"1,1",5,"10,8",,72,"11,6"
10/11/2011 15.00,"13,2","8,1","14,6",,"55,8","11,6"
10/11/2011 16.00,1,"7,7","14,8",,"44,3","11,6"
10/11/2011 17.00,"0,9","8,2","15,2",,49,"11,6"
10/11/2011 18.00,"0,8","8,4",14,,"46,1","11,6"
10/11/2011 19.00,"0,8",11,"16,6",,"39,6","11,6"
10/11/2011 20.00,"0,7","11,4","17,6",,"32,4","11,6"
10/11/2011 21.00,"0,6","10,2","15,8",,"30,7","11,6"
10/11/2011 22.00,"0,7","11,3",17,,"32,6","11,6"
10/11/2011 23.00,"0,8","8,8","14,3",,"37,9","11,6"
11/11/2011 0.00,"0,5","6,1","11,5",,"40,9","11,6"
11/11/2011 1.00,"0,6","5,3","10,6",,"41,3",23
11/11/2011 2.00,"0,4",4,"8,8",,"43,9",23
11/11/2011 3.00,"0,7","4,3",9,,"40,6",23
11/11/2011 4.00,"0,6",4,"8,8",,"36,7",23
11/11/2011 5.00,"0,6","4,6","9,4",,"34,8",23
11/11/2011 6.00,"0,5",5,"10,1",,"35,6",23
11/11/2011 7.00,"0,6","5,5","10,6",,"38,8",23
11/11/2011 8.00,"0,6","11,7","18,1",,"30,2",23
11/11/2011 9.00,"0,7","11,7","19,5",,"37,1",23
11/11/2011 10.00,"0,6","9,7","17,5",,"49,4",23
11/11/2011 11.00,"0,7","7,1","13,8",,"67,9",23
11/11/2011 12.00,"0,6","5,7","12,4",,"68,2",23
11/11/2011 13.00,,,,,,23
11/11/2011 14.00,,"5,9","12,7",,"60,7",23
11/11/2011 15.00,"0,6","5,7","11,9",,"53,8",23
11/11/2011 16.00,"0,5","6,6",13,,"53,8",23
11/11/2011 17.00,"0,7","12,6","20,8",,"44,2",23
11/11/2011 18.00,"0,7","14,2","22,5",,"30,7",23
11/11/2011 19.00,"0,5","15,7","22,1",,"20,6",23
11/11/2011 20.00,"0,6","20,2","26,4",,"16,5",23
11/11/2011 21.00,"0,5",18,"24,4",,"14,3",23
11/11/2011 22.00,"0,4","18,2","23,5",,16,23
11/11/2011 23.00,"0,6","13,8","19,1",,"22,4",23
12/11/2011 0.00,"0,4","9,9","15,2",,"28,2",23
12/11/2011 1.00,,"7,6","12,8",,"28,8","16,4"
12/11/2011 2.00,"1,4",,,,"27,6","16,4"
12/11/2011 3.00,"1,2","5,9","9,2",,"27,7","16,4"
12/11/2011 4.00,"1,4","5,8","9,8",,"27,5","16,4"
12/11/2011 5.00,"1,3",5,9,,,"16,4"
12/11/2011 6.00,"1,2","4,4","8,4",,"27,4","16,4"
12/11/2011 7.00,"1,5","5,5","9,7",,"25,8","16,4"
12/11/2011 8.00,"1,5","7,8","12,8",,"18,3","16,4"
12/11/2011 9.00,"1,7","13,5","21,6",,"19,9","16,4"
12/11/2011 10.00,"1,8","10,5","17,7",,"34,1","16,4"
12/11/2011 11.00,"1,9","4,9","10,6",,"51,5","16,4"
12/11/2011 12.00,"1,9","5,4","12,2",,"59,5","16,4"
12/11/2011 13.00,2,"4,7","11,8",,"64,6","16,4"
12/11/2011 14.00,"2,2","4,3","11,8",,"71,9","16,4"
12/11/2011 15.00,"2,1","3,5",9,,"75,7","16,4"
12/11/2011 16.00,"2,3","3,7","8,9",,"74,5","16,4"
12/11/2011 17.00,"2,1","5,4","10,3",,"70,1","16,4"
12/11/2011 18.00,"2,2","5,6","10,6",,"63,6","16,4"
12/11/2011 19.00,"2,2",8,13,,"56,4","16,4"
12/11/2011 20.00,"1,8","5,6","10,6",,"62,9","16,4"
12/11/2011 21.00,"1,8",5,10,,"64,6","16,4"
12/11/2011 22.00,"1,9","7,9","13,1",,"53,2","16,4"
12/11/2011 23.00,"2,2","8,2","13,3",,"48,8","16,4"
13/11/2011 0.00,2,"6,5","11,6",,"43,8","16,4"
13/11/2011 1.00,"2,2","5,5","10,4",,"43,2","15,7"
13/11/2011 2.00,"2,2","6,4","11,3",,"42,7","15,7"
13/11/2011 3.00,"2,2","5,8","10,8",,"38,2","15,7"
13/11/2011 4.00,"2,4","5,2","10,1",,"33,5","15,7"
13/11/2011 5.00,"2,4","4,2","9,5",,"45,6","15,7"
13/11/2011 6.00,"2,4","3,5","8,9",,"51,1","15,7"
13/11/2011 7.00,"2,5","3,8","8,8",,"51,5","15,7"
13/11/2011 8.00,"2,5",4,"9,4",,"55,7","15,7"
13/11/2011 9.00,"2,7","4,8","10,1",,"59,8","15,7"
13/11/2011 10.00,"2,9","3,8","8,8",,"65,4","15,7"
13/11/2011 11.00,"3,2","3,8","8,7",,"69,1","15,7"
13/11/2011 12.00,"3,3","3,4","8,6",,"73,4","15,7"
13/11/2011 13.00,"3,3","3,9","9,8",,"76,7","15,7"
13/11/2011 14.00,"3,3","3,6","9,8",,"77,8","15,7"
13/11/2011 15.00,"3,6","3,5","9,4",,"79,7","15,7"
13/11/2011 16.00,"3,2","3,1","8,7",,"81,1","15,7"
13/11/2011 17.00,"2,9","4,1","9,3",,"76,5","15,7"
13/11/2011 18.00,"2,8","6,1","11,2",,"65,9","15,7"
13/11/2011 19.00,"2,9","8,2","13,8",,"56,8","15,7"
13/11/2011 20.00,3,"8,7","14,2",,"56,8","15,7"
13/11/2011 21.00,"2,9","6,6",12,,"62,6","15,7"
13/11/2011 22.00,"3,2","5,3","10,4",,"68,3","15,7"
13/11/2011 23.00,"3,1","5,1","10,2",,"66,9","15,7"
14/11/2011 0.00,"2,9",5,"10,3",,"61,2","15,7"
14/11/2011 1.00,,"5,8",11,,"53,3","24,9"
14/11/2011 2.00,"0,8",,,,"42,2","24,9"
14/11/2011 3.00,"0,9","6,3","9,8",,"43,2","24,9"
14/11/2011 4.00,"0,8","5,9","10,2",,"43,5","24,9"
14/11/2011 5.00,"0,8","5,2","9,3",,,"24,9"
14/11/2011 6.00,"0,8","5,4","10,2",,"37,9","24,9"
14/11/2011 7.00,"0,8","7,3","12,1",,"30,3","24,9"
14/11/2011 8.00,"0,9","14,6",21,,"25,3","24,9"
14/11/2011 9.00,1,"20,8","30,2",,"29,6","24,9"
14/11/2011 10.00,"1,2","7,6","12,8",,"64,5","24,9"
14/11/2011 11.00,"1,1","4,6","9,5",,"74,2","24,9"
14/11/2011 12.00,"1,2","3,5","9,1",,"77,2","24,9"
14/11/2011 13.00,"1,4","3,8","10,4",,"78,1","24,9"
14/11/2011 14.00,"1,5","4,3","10,7",,"78,8","24,9"
14/11/2011 15.00,"1,3","4,1","10,2",,"79,4","24,9"
14/11/2011 16.00,"1,3","5,7","11,2",,"78,6","24,9"
14/11/2011 17.00,"1,2","5,1","10,5",,"77,8","24,9"
14/11/2011 18.00,"0,9","8,6","13,6",,"66,4","24,9"
14/11/2011 19.00,"0,8","12,7","17,3",,"50,5","24,9"
14/11/2011 20.00,"0,9",14,"19,1",,"46,3","24,9"
14/11/2011 21.00,"1,1","14,9","20,4",,"44,2","24,9"
14/11/2011 22.00,"1,1","10,4","15,7",,"52,1","24,9"
14/11/2011 23.00,"1,1","7,8","13,4",,"51,9","24,9"
15/11/2011 0.00,"1,1","9,8",15,,"41,9","24,9"
15/11/2011 1.00,1,"7,8","13,6",,"39,3","37,3"
15/11/2011 2.00,"1,2","5,6",11,,"44,2","37,3"
15/11/2011 3.00,"1,1","4,7","9,7",,"47,8","37,3"
15/11/2011 4.00,"1,2","5,6","10,6",,45,"37,3"
15/11/2011 5.00,"1,1","5,4","10,3",,"44,6","37,3"
15/11/2011 6.00,"1,3","4,8",10,,"41,6","37,3"
15/11/2011 7.00,"1,1","5,2","10,5",,"40,4","37,3"
15/11/2011 8.00,"1,2","12,7","18,9",,"33,1","37,3"
15/11/2011 9.00,"1,2","19,8","29,8",,"28,9","37,3"
15/11/2011 10.00,"1,3","16,3","25,3",,"39,7","37,3"
15/11/2011 11.00,"1,1",10,"16,2",,"61,1","37,3"
15/11/2011 12.00,"1,2","7,3","12,8",,"71,7","37,3"
15/11/2011 13.00,"1,5","6,8","12,1",,79,"37,3"
15/11/2011 14.00,"1,8","10,1","16,3",,"75,9","37,3"
15/11/2011 15.00,"1,5","7,3","12,9",,"79,5","37,3"
15/11/2011 16.00,"1,3","10,1","15,3",,"75,7","37,3"
15/11/2011 17.00,"1,2","11,6","17,5",,"68,5","37,3"
15/11/2011 18.00,"0,9","17,6","23,5",,"42,1","37,3"
15/11/2011 19.00,"1,2","17,2","22,2",,31,"37,3"
15/11/2011 20.00,1,"17,7","22,2",,"19,8","37,3"
15/11/2011 21.00,"0,9","18,1","22,9",,"11,4","37,3"
15/11/2011 22.00,1,"18,1","23,4",,"6,5","37,3"
15/11/2011 23.00,"1,2","19,5","25,1",,"5,5","37,3"
16/11/2011 0.00,1,"24,2","34,4",,"1,8","37,3"
16/11/2011 1.00,,"21,3",34,,"1,4","58,6"
16/11/2011 2.00,"0,3",,,,"3,9","58,6"
16/11/2011 3.00,"0,3","13,7",18,,"3,2","58,6"
16/11/2011 4.00,"0,3","10,3",15,,"2,1","58,6"
16/11/2011 5.00,"0,3","10,2",15,,,"58,6"
16/11/2011 6.00,"0,2","7,9","12,4",,"8,4","58,6"
16/11/2011 7.00,"0,3",7,"13,1",,"9,3","58,6"
16/11/2011 8.00,"0,2","13,8","29,5",,1,"58,6"
16/11/2011 9.00,"0,2","24,8","58,2",,"3,7","58,6"
16/11/2011 10.00,"0,3","21,3","30,2",,"31,3","58,6"
16/11/2011 11.00,"0,3","17,5","25,7",,"47,3","58,6"
16/11/2011 12.00,"0,3","9,2",15,,"68,4","58,6"
16/11/2011 13.00,"0,6",5,"10,4",,"74,9","58,6"
16/11/2011 14.00,"0,5","5,7","11,1",,"79,4","58,6"
16/11/2011 15.00,"0,5","5,1","10,3",,"82,4","58,6"
16/11/2011 16.00,"0,4","7,5","12,2",,"80,4","58,6"
16/11/2011 17.00,"0,3","11,6","16,8",,"65,7","58,6"
16/11/2011 18.00,"0,2","17,6","22,3",,"46,8","58,6"
16/11/2011 19.00,"0,3","24,3","30,6",,"32,5","58,6"
16/11/2011 20.00,"0,3","30,6","36,3",,"10,8","58,6"
16/11/2011 21.00,"0,3","27,9","35,6",,"3,3","58,6"
16/11/2011 22.00,"0,3","34,5","49,9",,,"58,6"
16/11/2011 23.00,"0,3","30,2",40,,,"58,6"
17/11/2011 0.00,"0,3","30,9",45,,,"58,6"
17/11/2011 1.00,"0,3","27,3",49,,,"77,3"
17/11/2011 2.00,"0,4",22,"40,4",,,"77,3"
17/11/2011 3.00,"0,3","20,8","34,4",,"1,1","77,3"
17/11/2011 4.00,"0,3","19,7",41,,,"77,3"
17/11/2011 5.00,"0,3","15,6","32,9",,,"77,3"
17/11/2011 6.00,"0,4","13,9","23,9",,"1,1","77,3"
17/11/2011 7.00,"0,3","11,6",18,,"1,5","77,3"
17/11/2011 8.00,"0,4","13,9","25,1",,"5,8","77,3"
17/11/2011 9.00,"0,3","25,6","46,3",,"7,8","77,3"
17/11/2011 10.00,"0,4","33,5","55,3",,"13,6","77,3"
17/11/2011 11.00,"0,3","19,9","31,7",,46,"77,3"
17/11/2011 12.00,"0,5","11,4","18,5",,"72,7","77,3"
17/11/2011 13.00,"0,6",11,"17,6",,"81,2","77,3"
17/11/2011 14.00,"0,7","6,1","13,5",,81,"77,3"
17/11/2011 15.00,"0,5","8,1","15,1",,"79,7","77,3"
17/11/2011 16.00,"0,7","6,7","13,3",,"79,6","77,3"
17/11/2011 17.00,"0,5","8,1","14,3",,"73,6","77,3"
17/11/2011 18.00,"0,4","13,1","18,2",,"59,1","77,3"
17/11/2011 19.00,"0,3","18,3","23,7",,"36,7","77,3"
17/11/2011 20.00,"0,3","23,4",28,,"22,1","77,3"
17/11/2011 21.00,"0,4","36,4","42,8",,6,"77,3"
17/11/2011 22.00,"0,4","31,9","38,4",,"4,9","77,3"
17/11/2011 23.00,"0,3","30,2","36,7",,"4,7","77,3"
18/11/2011 0.00,"0,3","29,7",36,,"10,7","77,3"
18/11/2011 1.00,,"18,5","23,4",,15,"55,4"
18/11/2011 2.00,"0,5",,,,"23,4","55,4"
18/11/2011 3.00,"0,5","8,8","12,1",,"30,2","55,4"
18/11/2011 4.00,"0,5","6,6",10,,"37,9","55,4"
18/11/2011 5.00,"0,4","5,7","9,5",,,"55,4"
18/11/2011 6.00,"0,4","5,8","9,8",,"41,5","55,4"
18/11/2011 7.00,"0,5",7,"11,3",,"39,6","55,4"
18/11/2011 8.00,"0,5","14,1","20,5",,"27,6","55,4"
18/11/2011 9.00,"0,5","25,2","41,3",,"19,2","55,4"
18/11/2011 10.00,"0,6","19,8","31,2",,"32,4","55,4"
18/11/2011 11.00,"0,5","11,7","17,8",,"57,5","55,4"
18/11/2011 12.00,"0,5","7,5","13,3",,"79,6","55,4"
18/11/2011 13.00,"0,6","7,3","13,5",,"84,9","55,4"
18/11/2011 14.00,"0,6","9,8","16,8",,83,"55,4"
18/11/2011 15.00,"0,9","9,2","17,2",,"83,7","55,4"
18/11/2011 16.00,"0,8","12,1","18,8",,"77,9","55,4"
18/11/2011 17.00,"0,6","15,1",21,,"70,2","55,4"
18/11/2011 18.00,"0,4","20,5","27,7",,51,"55,4"
18/11/2011 19.00,"0,4","18,2","23,1",,"39,2","55,4"
18/11/2011 20.00,"0,4","20,7","26,4",,"39,4","55,4"
18/11/2011 21.00,"0,4","19,7","25,1",,"18,2","55,4"
18/11/2011 22.00,"0,5","23,4","28,4",,"25,6","55,4"
18/11/2011 23.00,"0,5","20,4","25,3",,"30,3","55,4"
19/11/2011 0.00,"0,4","14,9","19,6",,"37,1","55,4"
19/11/2011 1.00,"0,4","9,9","14,6",,"46,3","82,3"
19/11/2011 2.00,"0,3","8,5","13,3",,"45,9","82,3"
19/11/2011 3.00,"0,3","7,2","11,9",,"37,7","82,3"
19/11/2011 4.00,"0,4",6,"10,8",,"26,1","82,3"
19/11/2011 5.00,"0,4","6,7","11,4",,"42,4","82,3"
19/11/2011 6.00,"0,3","10,8","15,4",,"13,2","82,3"
19/11/2011 7.00,"0,5","7,2",13,,"10,6","82,3"
19/11/2011 8.00,"1,1","8,2","15,2",,11,"82,3"
19/11/2011 9.00,"0,5","17,8","27,9",,"18,3","82,3"
19/11/2011 10.00,"0,4","21,4",30,,"35,9","82,3"
19/11/2011 11.00,"0,4","11,9","17,6",,"63,7","82,3"
19/11/2011 12.00,"0,5","10,1","14,7",,"66,9","82,3"
19/11/2011 13.00,"0,5","6,9","11,7",,79,"82,3"
19/11/2011 14.00,"0,4",7,"12,5",,"82,5","82,3"
19/11/2011 15.00,"0,5","6,3","11,6",,83,"82,3"
19/11/2011 16.00,"0,6",9,14,,"78,1","82,3"
19/11/2011 17.00,"0,4","15,4","20,7",,"57,9","82,3"
19/11/2011 18.00,"0,4","14,2","18,8",,"49,9","82,3"
19/11/2011 19.00,"0,6","10,2","14,9",,"39,5","82,3"
19/11/2011 20.00,"0,6","7,3","12,2",,"26,4","82,3"
19/11/2011 21.00,"0,5","9,1","14,1",,"30,3","82,3"
19/11/2011 22.00,"0,5","20,1","29,7",,"10,2","82,3"
19/11/2011 23.00,"0,6","30,9","44,7",,"5,6","82,3"
20/11/2011 0.00,"0,9","25,9","36,8",,"8,6","82,3"
20/11/2011 1.00,,"22,1","29,6",,"8,1","61,9"
20/11/2011 2.00,1,,,,5,"61,9"
20/11/2011 3.00,"1,1",13,"17,7",,"4,2","61,9"
20/11/2011 4.00,"1,1","18,4","32,8",,"2,2","61,9"
20/11/2011 5.00,"1,1",20,"30,5",,,"61,9"
20/11/2011 6.00,"0,7","13,5","17,8",,"6,7","61,9"
20/11/2011 7.00,"0,9","10,1","16,1",,"6,5","61,9"
20/11/2011 8.00,1,"10,1","17,9",,"7,9","61,9"
20/11/2011 9.00,"0,9","13,9","20,3",,"21,3","61,9"
20/11/2011 10.00,"0,8","11,4","16,6",,"42,1","61,9"
20/11/2011 11.00,"0,8",9,"15,1",,"67,6","61,9"
20/11/2011 12.00,"0,9","4,8","10,5",,"85,1","61,9"
20/11/2011 13.00,1,"6,9",13,,"85,6","61,9"
20/11/2011 14.00,"0,8",5,"9,4",,"88,5","61,9"
20/11/2011 15.00,"0,9","5,7","9,9",,"87,5","61,9"
20/11/2011 16.00,"0,9",6,"10,7",,"86,9","61,9"
20/11/2011 17.00,"0,7","6,3","10,6",,"81,2","61,9"
20/11/2011 18.00,"0,7","8,6","13,4",,"68,2","61,9"
20/11/2011 19.00,"0,6","7,3","11,6",,"51,7","61,9"
20/11/2011 20.00,"0,7","6,5","10,8",,"28,4","61,9"
20/11/2011 21.00,"0,6","9,4","13,9",,"23,9","61,9"
20/11/2011 22.00,"0,7","9,4","13,9",,"41,9","61,9"
20/11/2011 23.00,"0,8","20,9","25,6",,"19,2","61,9"
21/11/2011 0.00,"0,9","19,6","24,5",,"13,6","61,9"
21/11/2011 1.00,"0,8","17,4","22,6",,"6,2","55,1"
21/11/2011 2.00,"0,7","16,9","21,8",,"9,2","55,1"
21/11/2011 3.00,"0,8","16,3","21,6",,"16,4","55,1"
21/11/2011 4.00,"0,8","11,8","16,5",,"11,1","55,1"
21/11/2011 5.00,"0,8",12,"17,5",,"7,9","55,1"
21/11/2011 6.00,"0,8","11,6","16,8",,6,"55,1"
21/11/2011 7.00,"0,9","15,2","22,6",,"4,4","55,1"
21/11/2011 8.00,"0,9","17,1","31,7",,"4,5","55,1"
21/11/2011 9.00,"0,9","22,4","41,9",,"5,3","55,1"
21/11/2011 10.00,"0,8",25,41,,"22,3","55,1"
21/11/2011 11.00,"0,9","17,5","26,1",,"59,6","55,1"
21/11/2011 12.00,"0,8","8,9","15,2",,"77,5","55,1"
21/11/2011 13.00,"0,9","9,4","14,7",,"81,5","55,1"
21/11/2011 14.00,"1,1","12,7","20,6",,"73,3","55,1"
21/11/2011 15.00,"0,7","13,6","20,1",,"71,6","55,1"
21/11/2011 16.00,"0,8","13,9","19,9",,"73,6","55,1"
21/11/2011 17.00,"0,9","19,4","26,2",,"49,7","55,1"
21/11/2011 18.00,"0,9","34,3","41,3",,"18,7","55,1"
21/11/2011 19.00,"0,9","38,9","44,8",,"6,9","55,1"
21/11/2011 20.00,"0,8","32,4","38,3",,"12,4","55,1"
21/11/2011 21.00,"0,8","32,9","38,1",,"11,6","55,1"
21/11/2011 22.00,"0,7","30,1","34,8",,"14,7","55,1"
21/11/2011 23.00,"0,6","23,6","28,2",,"18,9","55,1"
22/11/2011 0.00,"0,8","20,3","24,8",,"21,4","55,1"
22/11/2011 1.00,,"13,9","18,2",,"29,6","29,5"
22/11/2011 2.00,"0,3",,,,"43,1","29,5"
22/11/2011 3.00,"0,2","4,4","7,1",,"69,3","29,5"
22/11/2011 4.00,"0,3","3,7","6,7",,"70,5","29,5"
22/11/2011 5.00,"0,3","3,6","6,7",,,"29,5"
22/11/2011 6.00,"0,3","3,5","6,6",,"74,5","29,5"
22/11/2011 7.00,"0,2","4,7","8,4",,"68,7","29,5"
22/11/2011 8.00,"0,2","8,7","12,6",,"56,9","29,5"
22/11/2011 9.00,"0,2","11,2","16,2",,"52,7","29,5"
22/11/2011 10.00,"0,2","8,1","12,6",,"60,2","29,5"
22/11/2011 11.00,"0,4","7,8","12,7",,"56,5","29,5"
22/11/2011 12.00,"0,2","7,8","12,8",,"59,4","29,5"
22/11/2011 13.00,"0,2","10,1","15,8",,"52,7","29,5"
22/11/2011 14.00,"0,2","9,4",15,,"57,1","29,5"
22/11/2011 15.00,"0,1","5,6","10,4",,"65,7","29,5"
22/11/2011 16.00,"0,1","4,2","8,7",,"73,7","29,5"
22/11/2011 17.00,"0,1","5,4","10,3",,"66,1","29,5"
22/11/2011 18.00,"0,1","5,4","9,9",,"65,2","29,5"
22/11/2011 19.00,"0,1","8,8","13,7",,"57,8","29,5"
22/11/2011 20.00,"0,1",13,"17,7",,"31,8","29,5"
22/11/2011 21.00,"0,1","11,6","16,2",,"33,8","29,5"
22/11/2011 22.00,0,"9,1","14,1",,"49,6","29,5"
22/11/2011 23.00,"0,1","5,5","10,1",,"59,6","29,5"
23/11/2011 0.00,0,"3,3",8,,72,"29,5"
23/11/2011 1.00,,"2,8","7,1",,"73,6","15,3"
23/11/2011 2.00,,"2,6","6,7",,"76,2","15,3"
23/11/2011 3.00,,"2,6","6,9",,"77,6","15,3"
23/11/2011 4.00,,"3,4","7,6",,"69,7","15,3"
23/11/2011 5.00,,"2,9","7,2",,"70,8","15,3"
23/11/2011 6.00,,"2,7",7,,"73,7","15,3"
23/11/2011 7.00,,"3,4","7,7",,73,"15,3"
23/11/2011 8.00,,"3,9","8,4",,"73,7","15,3"
23/11/2011 9.00,,"5,2","10,3",,"69,1","15,3"
23/11/2011 10.00,,"5,5","10,4",,"67,5","15,3"
23/11/2011 11.00,,"5,5","10,9",,"68,1","15,3"
23/11/2011 12.00,,"4,6","10,1",,"72,3","15,3"
23/11/2011 13.00,,"5,2","10,7",,"69,2","15,3"
23/11/2011 14.00,,"5,3","10,7",,"69,6","15,3"
23/11/2011 15.00,,"6,3","11,6",,"66,8","15,3"
23/11/2011 16.00,,"6,2","11,5",,"63,8","15,3"
23/11/2011 17.00,,"6,6","12,6",,"65,1","15,3"
23/11/2011 18.00,,"6,2","11,6",,"66,1","15,3"
23/11/2011 19.00,,"7,5",13,,"63,8","15,3"
23/11/2011 20.00,,6,"11,2",,"65,3","15,3"
23/11/2011 21.00,,"6,4","11,6",,"69,1","15,3"
23/11/2011 22.00,,6,11,,"68,9","15,3"
23/11/2011 23.00,,"4,8","9,8",,"69,5","15,3"
24/11/2011 0.00,,"3,8","8,7",,72,"15,3"
24/11/2011 1.00,,"3,2","7,9",,"64,3","18,6"
24/11/2011 2.00,"0,7",,,,"55,4","18,6"
24/11/2011 3.00,"0,7","2,7","5,4",,"50,4","18,6"
24/11/2011 4.00,"0,8","2,4","5,6",,"59,1","18,6"
24/11/2011 5.00,"0,7","2,9","6,4",,,"18,6"
24/11/2011 6.00,"0,8","4,7","8,4",,"45,5","18,6"
24/11/2011 7.00,"0,5","6,6","10,5",,"42,3","18,6"
24/11/2011 8.00,"0,9","13,2","18,7",,"26,4","18,6"
